arm,prompt_id,first,second,text_sha
win_40,fact_00356_Eric Winter,A,B,a76610cddd77
win_40,fact_00362_Aert van der Neer,B,B,aed6ec4a03d0
win_40,fact_00364_Blanca Errázuriz,A,A,db58849dd821
win_40,fact_00366_Deitrick Haddon,B,A,2b73ddbeab2a
win_40,fact_00367_Andreas Ivanschitz,B,A,ccc20a85799f
win_40,fact_00368_Clancy Brown,A,B,cdee3af76da4
win_40,fact_00371_Carrie Ann Inaba,B,A,0258f12cbcf7
win_40,fact_00374_Cicero,B,A,dbea347d2383
win_40,fact_00376_14th Dalai Lama,B,A,4b64c70abebf
win_40,fact_00377_Christian Almeida,A,Tie,8195a3ed6ce1
win_40,fact_00378_Arthur Wakefield,B,A,14aa829006e1
win_40,fact_00384_Andry Rajoelina,A,B,da3fa4d81b8b
win_40,fact_00394_Danny Almonte,A,A,13e206b3f61f
win_40,fact_00396_Andy Middleton,B,A,c0c0ca232035
win_40,fact_00397_Anderson Silva,A,B,366017d4b8c3
win_40,fact_00399_Edgar Bennett,B,A,c4be6e06ac94
win_40,fact_00401_Balázs Bekő,B,A,12e11ff3f082
win_40,fact_00404_Abraham Ancer,A,B,c0cd99219286
win_40,fact_00418_A. K. Ramanujan,B,B,b91f535a337b
win_40,fact_00420_Carlos Ghosn,B,A,5c2ad57b7c54
win_40,fact_00421_Anurag Kashyap,B,A,60d0afacfefc
win_40,fact_00425_Angela Bairstow,A,B,7747511a8f34
win_40,fact_00427_Ernestine Eckstein,A,B,6aa7648341f4
win_40,fact_00430_Ezekiel Elliott,B,A,83bae051651c
win_40,fact_00433_Aaron Burr,B,A,3f6378f388c1
win_40,fact_00444_Charles B. McVay III,B,A,b4a1a6a05f8b
win_40,fact_00448_Carol Chell,A,B,b3a866884b6c
win_40,fact_00449_Alen Omić,B,B,fa67488f34b0
win_40,fact_00452_Alice Torriani,A,A,31533bb831ff
win_40,fact_00454_Albert Outler,A,B,e891fe530520
win_40,fact_00459_Felician of Foligno,B,A,d2871b1a7d26
win_40,fact_00460_Annie Landouw,A,B,fe7f2ba844c5
win_40,fact_00462_Bhāskara I,B,A,66062cc044de
win_40,fact_00464_Damon Herriman,A,B,29199cb6e41a
win_40,fact_00466_Feroze Gandhi,B,A,822579b25eeb
win_40,fact_00471_D. B. Nihalsinghe,B,A,3b43abfba49f
win_40,fact_00478_F. Gwynplaine MacIntyre,A,B,8b75e644cd5f
win_40,fact_00486_Fidel Castro,B,A,148c0b0226f1
win_40,fact_00489_Bir Hambir,B,Tie,12ba76af131d
win_40,fact_00491_Avraham Eilam-Amzallag,B,A,d4474312ba2f
win_40,fact_00492_Date Narikuni,A,B,344ffe6aea4d
win_40,fact_00495_Ariel Behar,B,A,af22ceb648d2
win_40,fact_00498_DeAnna Bennett,Tie,Tie,2bcba23fbe07
win_40,g4fs4z,A,B,fd3e0228aa32
win_40,gyp3c3,B,A,bbc34ca918a7
win_40,hmsv36,B,A,44c66b493d64
win_40,hrkod1,B,A,6a08e2049452
win_40,irdp6g,A,B,5d126d43c861
win_40,iuj8br,A,A,6f20e7cf3767
win_40,jizn99,B,A,62b5c9a3f8a7
win_40,jjrido,A,B,e7570fa4ffec
win_40,llrdyo,B,A,b6fa11e16673
win_40,lvcurd,B,A,7286570ee49b
win_40,m70bt5,Tie,Tie,edc3c0f814c6
win_40,mjrz7h,B,A,8dd9855e7cec
win_40,neutral_bio_000,B,A,0b233188e31b
win_40,neutral_bio_001,B,A,7ce6e8ed39b6
win_40,neutral_bio_002,A,B,e761be5274e0
win_40,neutral_bio_003,A,B,aad3abca46bc
win_40,neutral_bio_004,A,B,13b296ef63a4
win_40,neutral_bio_005,A,B,2f31f8cdade1
win_40,neutral_bio_006,B,A,148ab4dce19d
win_40,neutral_bio_007,B,A,6ec6925cdb16
win_40,neutral_bio_008,A,A,27ed8a88b7d5
win_40,neutral_bio_009,A,B,7c6602080395
win_40,neutral_bio_010,B,A,d2b18d0eb126
win_40,neutral_bio_011,A,B,290bcb88a009
win_40,neutral_bio_012,A,B,601a928cfdd1
win_40,neutral_bio_013,A,A,1070273f7e9a
win_40,neutral_bio_014,B,A,e6cb2ecfddf0
win_40,neutral_bio_015,B,A,bc5ad96631a9
win_40,neutral_bio_016,A,B,29083b54fa52
win_40,neutral_bio_017,B,A,d3c1f9ad6aa6
win_40,neutral_bio_018,A,B,304036e9dc7e
win_40,neutral_bio_019,A,B,5f9f11bf6ca6
win_40,neutral_bio_020,B,A,6410e97e2522
win_40,neutral_bio_021,B,B,1ab601fa3196
win_40,neutral_bio_022,A,B,8388cb7c73f5
win_40,neutral_bio_023,B,A,9574ca5615c7
win_40,neutral_bio_024,A,B,52a93afdb15e
win_40,neutral_bio_025,A,B,ef59978e4b58
win_40,neutral_bio_026,A,B,f5020de750da
win_40,neutral_bio_027,A,B,bb09b4908a2a
win_40,neutral_bio_028,B,A,9d4060572c33
win_40,neutral_bio_029,B,A,9bb8e5625a05
win_40,neutral_bio_030,B,A,971a215f4165
win_40,neutral_bio_031,A,B,ed7b57192ab7
win_40,neutral_bio_032,A,B,24fe10ac1e45
win_40,neutral_bio_033,A,B,40668f8f2a30
win_40,neutral_bio_034,B,A,c4dccfa75b27
win_40,neutral_bio_035,A,A,4b9eb48b5ea7
win_40,neutral_bio_036,B,B,d42447263c47
win_40,neutral_bio_037,B,A,0c19cdedc326
win_40,neutral_bio_038,B,A,4b1798b6c848
win_40,neutral_bio_039,A,B,e7971a4e4a0c
win_40,neutral_nar_000,B,A,d918d1cdedfe
win_40,neutral_nar_001,A,B,a19f218c1c50
win_40,neutral_nar_002,A,B,e03864e3168d
win_40,neutral_nar_003,Tie,B,6a4409cd8863
win_40,neutral_nar_004,B,A,9ae2a756e3e9
win_40,neutral_nar_005,B,A,eef79592b17e
win_40,neutral_nar_006,A,B,350f9a5c36a3
win_40,neutral_nar_007,B,A,0602f6ffae72
win_40,neutral_nar_008,B,A,40454e7ff547
win_40,neutral_nar_009,B,A,eae92d13be00
win_40,neutral_nar_010,B,A,3fd2390c9d36
win_40,neutral_nar_011,B,A,b79ca17b3ef4
win_40,neutral_nar_012,B,A,1a25244b5805
win_40,neutral_nar_013,A,B,b5e10462550c
win_40,neutral_nar_014,A,B,4e0a35589b5a
win_40,neutral_nar_015,B,A,93217d99379d
win_40,neutral_nar_016,A,B,ec68e1d8e024
win_40,neutral_nar_017,Tie,Tie,da33aed5f0ba
win_40,neutral_nar_018,B,Tie,4159c41aae4f
win_40,neutral_nar_019,B,A,6da393af82b0
win_40,neutral_nar_020,A,B,1dc2ec3fc247
win_40,neutral_nar_021,A,B,0ce2b70e562b
win_40,neutral_nar_022,B,A,86a796d30abd
win_40,neutral_nar_023,A,A,13e7ad3aab6e
win_40,neutral_nar_024,B,A,7f45d54d37fc
win_40,neutral_nar_025,A,B,28d6354d2395
win_40,neutral_nar_026,Tie,B,5e5be53272fc
win_40,neutral_nar_027,A,B,790d1331e759
win_40,neutral_nar_028,A,B,17e1f1794733
win_40,neutral_nar_029,B,A,3e6f49947212
win_40,neutral_nar_030,B,A,85beb5885bca
win_40,neutral_nar_031,A,B,1f7d649c5bdf
win_40,neutral_nar_032,A,B,3cdddee351be
win_40,neutral_nar_033,A,B,9fda421a5582
win_40,neutral_nar_034,B,A,c8d8778971da
win_40,neutral_nar_035,B,A,c2d998b18a95
win_40,neutral_nar_036,A,A,c64afcf09d21
win_40,neutral_nar_037,B,A,8b5cf4bbf55c
win_40,neutral_nar_038,A,A,d4defa458d19
win_40,neutral_nar_039,B,A,40b0ca0b8ea0
win_40,neutral_ncs_000,B,A,de3e208ccffd
win_40,neutral_ncs_001,A,B,329ca6a22317
win_40,neutral_ncs_002,A,A,3ae02c3eb074
win_40,neutral_ncs_003,B,A,d6311dc49ec8
win_40,neutral_ncs_004,B,A,ef9ad110fed9
win_40,neutral_ncs_005,A,B,693f9fa4e8fc
win_40,neutral_ncs_006,A,B,d3ee495f0b13
win_40,neutral_ncs_007,A,A,c59a2ed5b821
win_40,neutral_ncs_008,A,B,f65e1b0463ad
win_40,neutral_ncs_009,B,A,a2c819806077
win_40,neutral_ncs_010,B,A,839bf27d3b30
win_40,neutral_ncs_011,B,A,53c63f4b8d2e
win_40,neutral_ncs_012,A,B,ab6d0637ae57
win_40,neutral_ncs_013,A,Tie,e769fc6460f6
win_40,neutral_ncs_014,A,B,5b80dbc456d6
win_40,neutral_ncs_015,A,B,b310ba6a204f
win_40,neutral_ncs_016,A,B,76fca7719d21
win_40,neutral_ncs_017,A,A,af0293cefebe
win_40,neutral_ncs_018,A,B,1969710ead38
win_40,neutral_ncs_019,A,B,da0c27cd203e
win_40,neutral_ncs_020,B,A,538960e96432
win_40,neutral_ncs_021,A,B,42d71a4ff76c
win_40,neutral_ncs_022,B,A,544a7fa4cc5e
win_40,neutral_ncs_023,B,A,2ea13d5fec7b
win_40,neutral_ncs_024,A,B,154bbb51c900
win_40,neutral_ncs_025,B,A,847de13ec468
win_40,neutral_ncs_026,A,B,da0ab9f8d600
win_40,neutral_ncs_027,B,A,a2c1ed7ba328
win_40,neutral_ncs_028,A,B,007bb555cf50
win_40,neutral_ncs_029,B,A,466612665a41
win_40,neutral_ncs_030,B,Tie,61c6e4c3cdb2
win_40,neutral_ncs_031,B,A,06ba990b03e5
win_40,neutral_ncs_032,B,A,086856a27d8c
win_40,neutral_ncs_033,B,A,fcacde083a9f
win_40,neutral_ncs_034,A,B,35fe615e56e3
win_40,neutral_ncs_035,B,A,d91b7a6917c3
win_40,neutral_ncs_036,A,B,94e14a9d9161
win_40,neutral_ncs_037,B,B,21bfa0e7d3ce
win_40,neutral_ncs_038,B,A,f8c9dbc8ee90
win_40,neutral_ncs_039,B,A,80a9388de4bd
win_40,neutral_qa_000,A,A,ae298b23056c
win_40,neutral_qa_001,B,A,5049313bd251
win_40,neutral_qa_002,A,A,0eb07715da66
win_40,neutral_qa_003,B,A,fd92c89d969f
win_40,neutral_qa_004,B,A,7e4d311d3d9d
win_40,neutral_qa_005,B,A,5808e6673ea2
win_40,neutral_qa_006,B,A,579e2bb9edb6
win_40,neutral_qa_007,B,A,38cc005e86a9
win_40,neutral_qa_008,B,A,8ddd3c28cfbf
win_40,neutral_qa_009,B,A,1fdf5a87a9e1
win_40,neutral_qa_010,B,A,34ce2c66c50e
win_40,neutral_qa_011,B,A,814705a22fcf
win_40,neutral_qa_012,A,A,de6bb8da8456
win_40,neutral_qa_013,A,B,6f9522f8e51b
win_40,neutral_qa_014,B,A,63adb07d3e2f
win_40,neutral_qa_015,A,B,3f5cc4f2ef7d
win_40,neutral_qa_016,B,A,b3c7ec2f790f
win_40,neutral_qa_017,A,B,492cc868f6d6
win_40,neutral_qa_018,A,B,9d6c167517d2
win_40,neutral_qa_019,A,B,4218a94b54ce
win_40,neutral_qa_020,A,A,e55f85c1c5bc
win_40,neutral_qa_021,A,B,2860c73e63ee
win_40,neutral_qa_022,B,B,9b53518d0592
win_40,neutral_qa_023,A,B,316fac4c77ba
win_40,neutral_qa_024,B,A,c745eafa40d5
win_40,neutral_qa_025,B,A,ad834e501844
win_40,neutral_qa_026,A,B,edec4012dcd6
win_40,neutral_qa_027,A,B,148a2d87a052
win_40,neutral_qa_028,A,B,41f8179d83f9
win_40,neutral_qa_029,A,B,8d944effa5b5
win_40,neutral_qa_030,B,A,98f0276e93c0
win_40,neutral_qa_031,B,A,275ad9c2795e
win_40,neutral_qa_032,Tie,Tie,6da5bf3a9193
win_40,neutral_qa_033,B,A,094a029449eb
win_40,neutral_qa_034,A,A,775f1eb838a4
win_40,neutral_qa_035,A,B,2b6b98d514eb
win_40,neutral_qa_036,B,A,c6c528a321d0
win_40,neutral_qa_037,B,A,66dfb3f527ca
win_40,neutral_qa_038,B,A,71c5bd773029
win_40,neutral_qa_039,B,A,486c6445e0a2
win_40,neutral_sum_000,B,A,1b602c0fb105
win_40,neutral_sum_001,A,B,558fe01b671f
win_40,neutral_sum_002,B,A,adc101186c3e
win_40,neutral_sum_003,B,A,c5c0523bb665
win_40,neutral_sum_004,B,A,0ad612438465
win_40,neutral_sum_005,B,B,45c85bcca1e1
win_40,neutral_sum_006,B,A,bb2bebd72fc5
win_40,neutral_sum_007,B,A,11289eae1c3d
win_40,neutral_sum_008,B,A,0659fe7f2604
win_40,neutral_sum_009,B,A,2c39e6e9b43e
win_40,neutral_sum_010,A,B,b1d968c245ec
win_40,neutral_sum_011,A,B,ab7daef70517
win_40,neutral_sum_012,B,A,4a7e30397f0a
win_40,neutral_sum_013,B,A,f23bebf41338
win_40,neutral_sum_014,A,B,9228163552af
win_40,neutral_sum_015,B,A,fbf50677de55
win_40,neutral_sum_016,A,B,c874de972763
win_40,neutral_sum_017,B,A,d5ea5d030bdf
win_40,neutral_sum_018,B,A,f34eeaa8ded7
win_40,neutral_sum_019,B,B,4c6240bc151f
win_40,neutral_sum_020,A,B,40165db84aad
win_40,neutral_sum_021,B,A,c576272ea4c4
win_40,neutral_sum_022,B,A,43f288455eb0
win_40,neutral_sum_023,B,A,30c45cfa505c
win_40,neutral_sum_024,A,B,1ee6dc354c1e
win_40,neutral_sum_025,B,A,376b4833a329
win_40,neutral_sum_026,A,B,4abd1cdb7cca
win_40,neutral_sum_027,A,B,fb894fc3dca6
win_40,neutral_sum_028,B,A,c85d97676ccb
win_40,neutral_sum_029,A,B,d37ca149716c
win_40,neutral_sum_030,B,A,07ef2d918a2f
win_40,neutral_sum_031,B,A,fdd625c299b2
win_40,neutral_sum_032,A,B,63b155140512
win_40,neutral_sum_033,A,B,8da3721d8f7d
win_40,neutral_sum_034,B,A,20857441eb65
win_40,neutral_sum_035,B,A,ce3cdf60d68b
win_40,neutral_sum_036,A,B,e027a5017467
win_40,neutral_sum_037,A,B,5d7b2e270182
win_40,neutral_sum_038,A,B,a94458abc325
win_40,neutral_sum_039,B,A,4a261517042c
win_125,1nzes2,B,A,9b990e756f3e
win_125,2786lw,A,A,dc27429467bb
win_125,2ov45h,A,B,f1d2316de595
win_125,49u4dh,A,B,13c84657779d
win_125,4iorz7,A,B,b9ed94070045
win_125,4xzr87,A,A,d87d9c6dc2e1
win_125,53rqr9,A,B,85934601b270
win_125,5apkek,B,B,e87fc4cd0a47
win_125,5e6rcz,A,B,c92faec87853
win_125,5ec7q2,A,B,42552553400a
win_125,5f5p86,A,B,b63f9c1056d1
win_125,5fqwjc,A,B,4e857f0faaa1
win_125,5g58dz,A,B,36ed32305ff4
win_125,5gq4jc,A,A,07de6c0fc2d2
win_125,5j7ypk,A,B,acc6e8cf945b
win_125,5je6l4,B,A,79c102b4f629
win_125,5nc21f,A,B,73763e8ffd19
win_125,5nzsq6,B,A,003f0e9e19d3
win_125,5ozqb9,A,A,b00576672612
win_125,5qf97d,A,B,7ff1cf79d030
win_125,5qwzjo,B,A,9c1177e81204
win_125,5r104c,A,B,e2fe157b93f9
win_125,5te65i,B,A,4beadddff763
win_125,5umucz,B,A,298559426b0c
win_125,5w4x14,B,A,000065d99462
win_125,609k0n,A,A,e01c5a6c538b
win_125,625es0,A,A,5dcb7e0fbfd1
win_125,63dn97,B,A,f9582071d245
win_125,63ku7q,B,A,cf9c40761ab2
win_125,64c0w6,A,A,430ed8165792
win_125,65458n,B,B,aecf141c068f
win_125,66uo64,A,B,b8c7663698be
win_125,68f5c5,B,A,1580c104e41a
win_125,68ykga,A,B,804e4ce9357f
win_125,69dzba,B,A,76220c2262e9
win_125,6d1iqq,A,A,1f72c97d856c
win_125,6eytds,A,B,4a761d663b4b
win_125,6gl289,B,B,67f488fcabf1
win_125,6hoxmq,A,A,712812d14bfa
win_125,6imc4i,A,B,f090dc7f2e57
win_125,6isay3,B,A,e5ff439fc4ce
win_125,6ixx9u,A,A,32d094e5d593
win_125,6k8gdu,B,A,b4e6de150349
win_125,6l6v6l,A,B,7d2c98f866c1
win_125,6m7z8a,A,A,ee20eb52e6cc
win_125,6mztko,B,A,87904ae19841
win_125,6o18uh,B,A,8fffcdac7de4
win_125,6o679d,B,A,1c168df7b48c
win_125,6ohgxv,A,B,3708b8b7e9cb
win_125,6szrbs,B,A,ce07f6406de3
win_125,6tsiyd,A,B,16755ed62de7
win_125,6wgtsx,A,B,86d6addc92a0
win_125,6wxzhc,A,A,688eafe9fbfa
win_125,6xisxt,B,B,793a826078ca
win_125,6xngfe,A,B,cf30b382f31b
win_125,6xsruw,Tie,Tie,e5e549c6aac1
win_125,71p51h,B,B,1c051f592a5d
win_125,72l2aj,Tie,Tie,54e3e4cc5a63
win_125,74ih3z,B,A,a240fef00bb4
win_125,765fhd,B,A,35ccaf21f794
win_125,76b9gc,B,B,2f34437f33d4
win_125,77dd17,A,B,9435c3e46e31
win_125,796161,B,A,493f65212666
win_125,7adktz,B,A,10fbe0077f1d
win_125,7bowjq,B,A,8ae45bca6395
win_125,7d0x9k,B,A,c7109ebf3721
win_125,7dcwik,Tie,Tie,736f3e78aada
win_125,7e3im5,A,B,21f2fd739150
win_125,7en7vl,A,A,32e35ce2a6ec
win_125,7ezd5t,B,A,f223b761b2b1
win_125,7gjj2w,A,A,f0d1d73f1eb2
win_125,7h9f8e,B,A,0bbd985f5536
win_125,7iltd1,Tie,B,950193bc77f2
win_125,7iubwq,A,B,04dacc1f09bf
win_125,7jfvx7,A,B,5c55bd15b51f
win_125,7jqj29,A,B,7717ad59bda7
win_125,7l7e1m,A,B,1dbb488dfa0c
win_125,7ld0jk,A,B,c30195c2366c
win_125,7lzk5g,A,B,c9fae9f28e8f
win_125,7q0acw,Tie,Tie,c9b64826faa1
win_125,7rb6uj,A,B,ab17d2029f0d
win_125,7rie85,A,B,81d0158ba679
win_125,7rpy8m,A,A,d89c925f194f
win_125,7svmp5,B,Tie,673df7dc582c
win_125,7tge90,B,B,cae6a5b1b5ea
win_125,7u04a5,B,A,bf461d5417b2
win_125,7uezw8,A,B,f3856d89a573
win_125,7v8ind,A,B,f9b2257a645d
win_125,80sf6g,B,A,eb285cd540ee
win_125,83mehz,B,A,19b00fc92621
win_125,849wc3,A,B,6bea629491cb
win_125,87ak6w,Tie,B,ff6049bfb318
win_125,87tx3g,B,A,171b14a5a6ca
win_125,8a18sf,A,B,d2827075f202
win_125,8aec6t,B,A,e817b9789dc3
win_125,8fk0hr,A,B,e067f15945d3
win_125,8gfhh9,A,B,14b4f34ab8cd
win_125,8gs4wp,B,A,0e0005acc8f5
win_125,8k4am7,B,B,a86a58464175
win_125,8myeno,A,B,8f98735a78f3
win_125,8o89ko,B,A,a57253b0ba50
win_125,8p3ora,B,A,e929fe57f1bc
win_125,8pr271,A,Tie,c97b2a5caf30
win_125,8tmkfc,A,A,9f823b7e0b51
win_125,8vr4k2,B,A,b3b0702cfec3
win_125,8vyqdq,A,B,d9ea8c295f1b
win_125,8x0xa7,A,A,bccccd106388
win_125,8x86s0,B,A,1898587a2641
win_125,8y8wrr,B,A,984dc2c57afc
win_125,8z1sq1,A,B,0ba816f30b59
win_125,9470fc,A,B,4bf52ff5f8d1
win_125,96myl6,B,B,50b2db235897
win_125,96xnw9,Tie,A,301a14b9d7ae
win_125,99kk88,A,B,a59eb8d312a8
win_125,9edjv0,B,A,c8473674c2a3
win_125,9f7www,B,A,877f67dbe07e
win_125,9g2cbq,B,A,526a51872a6b
win_125,9ki47u,Tie,A,879b5e4325c2
win_125,9l0dam,B,A,5c8a89923a1a
win_125,9neuk8,A,B,6119950363f3
win_125,9qn4tw,A,B,378d1fc8a49d
win_125,a318ye,A,B,16b041639df5
win_125,a3pdwk,A,B,9818723bd0b9
win_125,acjzv0,A,A,36eb6fa77cae
win_125,afc9c4,B,B,3a15e218361d
win_125,aowr4t,Tie,B,68cde865a99d
win_125,ar7nm2,B,A,528b0e292ea4
win_125,auig0m,A,B,3dc31d2438bb
win_125,b4yx63,A,B,8e5b647cda9a
win_125,b87jl7,B,A,5f000581a1ee
win_125,b9uzz1,B,B,253d1d645166
win_125,bhyplf,A,B,6fff3dcc4b68
win_125,bk7lic,A,B,a53128c5fa75
win_125,ciifmd,B,B,d08b6df7ef68
win_125,ck6twx,Tie,Tie,0b0f141c4cf4
win_125,cpxk2b,A,Tie,6388ac256b11
win_125,dqn4sj,B,A,4b957dc09c23
win_125,eu7ub2,B,A,7ab76641d893
win_125,fact_00003_Fernando da Costa Novaes,A,B,adb8ecc7c919
win_125,fact_00006_David Galloway (writer),B,A,dce9e730477c
win_125,fact_00007_Cheyenne Brando,A,A,e9c44b829c14
win_125,fact_00012_Braulio Lara,B,A,4a9a360c7e0b
win_125,fact_00015_Amr Shabana,B,A,ba8acf241982
win_125,fact_00017_Abdulqawi Yusuf,B,A,2b735ca7ebfd
win_125,fact_00025_Carlos P. Romulo,A,B,41c85c5a7055
win_125,fact_00027_Arthur Ewert,A,B,b49a60914662
win_125,fact_00032_Flavio Méndez Santiago,A,B,0fbf3a415a51
win_125,fact_00039_Chris Duffield,B,A,cd37be9fba1e
win_125,fact_00040_Daniil Medvedev,B,B,21ee2c5a2333
win_125,fact_00043_Alexander Vovin,B,A,f544d588a247
win_125,fact_00044_Cobhams Asuquo,B,A,249d93b6919c
win_125,fact_00045_David Bogue,A,B,a71a5d2e59de
win_125,fact_00048_Don Beard,B,A,14acb08681d7
win_125,fact_00053_Andriy Yarmolenko,B,A,d292b6a012a9
win_125,fact_00058_Danny Faure,A,B,579d163bc18e
win_125,fact_00063_Ayman al-Zawahiri,A,B,7a06815b572e
win_125,fact_00064_Diego Suarez (garden designer),A,B,86824a35991d
win_125,fact_00066_Daniel Alexander Cameron,B,A,7980d303d7fa
win_125,fact_00075_Antonio Leviste,A,B,97bff7e51a89
win_125,fact_00078_Chi Pu,B,A,b82b57949a7b
win_125,"fact_00080_Felipe (footballer, born 1977)",A,B,f171b41f960f
win_125,fact_00084_Alfred Hitchcock,B,A,c24640c73588
win_125,fact_00085_Dascha Polanco,A,B,9038df0d537f
win_125,fact_00086_Amelia Earhart,A,B,7c8e058167ec
win_125,fact_00087_Chris John (boxer),B,A,85a8ace71d8b
win_125,fact_00088_Blair Tugman,B,A,25aec8c52502
win_125,fact_00093_David Oyite-Ojok,B,A,f050eb583e77
win_125,fact_00097_Chris Cuomo,B,A,0c2bea8645e6
win_125,fact_00098_Adnan Sami,A,B,cb2e4b11ca80
win_125,fact_00108_Bhuma Nagi Reddy,B,A,d15f3d5b6d9a
win_125,fact_00109_Charmion King,B,A,b782c90bd5f2
win_125,fact_00110_Andreea Marin,B,A,ce0f77c87cde
win_125,fact_00114_Ahn Jae-hyun,A,B,d584d32a9e33
win_125,fact_00116_Bobo Baldé,B,A,169e639f1978
win_125,fact_00118_Chacho Gaytán,B,A,27b674037b56
win_125,fact_00119_Bastian Schweinsteiger,B,A,e6f7f5c3dca8
win_125,fact_00120_Erich Hartmann,A,B,9d9477f4fdcf
win_125,fact_00127_Ezechiel N'Douassel,B,B,64180fc6aa14
win_125,fact_00131_Aditya Kalyanpur,B,A,b8fcaa30b44d
win_125,fact_00132_Dennis Andersson,B,B,aeda70dc8e07
win_125,fact_00133_Daniel Bedingfield,A,B,8b1216086b5d
win_125,fact_00134_Celâl Bayar,B,A,1cd1f0ee1ee1
win_125,fact_00138_Diana Ivanova,A,B,b4a94aa6d696
win_125,fact_00140_André Le Nôtre,A,B,dc10f28f2ed1
win_125,fact_00142_Cierre Wood,A,B,2abdc937764e
win_125,fact_00145_Carmelo Anthony,B,A,232bafd74977
win_125,fact_00146_Asafa Powell,A,B,f41938c8d0f2
win_125,fact_00152_Felix Newman,B,A,c398368e797f
win_125,fact_00154_Earl Garrison,B,A,6b4586b74401
win_125,fact_00162_Aleksandar Kolarov,A,B,b58d0129b731
win_125,fact_00163_Alexandre Hohagen,B,A,b1062351c939
win_125,fact_00166_Emcee N.I.C.E.,A,B,5a78353e37a0
win_125,fact_00181_Chris Woakes,B,A,9c5fd5080102
win_125,fact_00182_Diosdado Cabello,B,A,50f362ff0b47
win_125,fact_00184_Dana Awartani,B,A,01047895f4eb
win_125,fact_00185_Brianna Keilar,A,B,260ce3e13949
win_125,fact_00188_Cédric Bakambu,B,A,cb63bf1317db
win_125,fact_00193_Bobby Fischer,A,Tie,d9816ab939ec
win_125,fact_00198_Benjamin Lawrence Reid,A,B,f9420a0509fc
win_125,fact_00199_Djimon Hounsou,B,A,294640ca22d2
win_125,fact_00202_Ahsee Tuala,B,A,b068d7acd8bd
win_125,fact_00204_Don DeLillo,B,A,5624a3f68192
win_125,fact_00207_Elizabeth Inglis,A,B,4f21de605101
win_125,fact_00208_Fifi Cooper,B,A,d50ef8413696
win_125,fact_00223_Ahmed Mumin Warfa,A,B,8fc4a7b7c650
win_125,fact_00226_Dewi Sartika,A,B,9c472f7cacfd
win_125,fact_00227_Alf Garland,A,B,3c44116bded5
win_125,fact_00230_Abdul Ilah Khatib,A,A,3c8766d4f39d
win_125,fact_00239_Bif Naked,A,A,a08fd7b34cbf
win_125,fact_00245_Dominique Blake,B,A,29a97de950ab
win_125,fact_00247_Diafra Sakho,A,A,cf0232a7cd0c
win_125,fact_00249_Fahadh Faasil,A,B,93dd211f65a7
win_125,fact_00250_Dr. Dre,A,B,3696a73f55ee
win_125,fact_00255_Caitlin Lowe,B,B,f6f3edf3b4ca
win_125,fact_00257_Camille Paulus,A,A,a1b7f5bdf7b2
win_125,fact_00258_Charley Boorman,B,A,b41a1e7bd7ac
win_125,fact_00260_Douglas Wood (engineer),B,A,1c7deabd19b8
win_125,fact_00263_Billy Snedden,A,B,418a0b8507d8
win_125,fact_00264_Esteban Espíndola,A,B,6d021534fe9f
win_125,fact_00270_Daniel Ek,B,A,f6d80a2bbc64
win_125,fact_00275_Belisarius,A,B,99ba313c762b
win_125,fact_00276_Carol Dweck,A,B,af4d5cd2fdd2
win_125,fact_00286_Amr Diab,B,A,dfcb9de13971
win_125,fact_00296_Akbar Hossain,B,A,579be3d240d8
win_125,fact_00300_Coco Chanel,A,B,d873349d781a
win_125,fact_00302_Enamul Haque (engineer),B,B,3793812d6805
win_125,fact_00304_Abdelhamid Shabana,B,A,d0f02fba4e6a
win_125,fact_00307_Abdullahi Mohammad Ahmad Hassan,B,A,c8791f09f461
win_125,fact_00309_Diego Godín,A,A,29abb801b372
win_125,fact_00312_Adel Emam,A,B,8d2f4be46f5d
win_125,fact_00315_Billy Conigliaro,B,A,9c96929c8474
win_125,fact_00316_Arif Mohammad Khan,A,B,37974be58f79
win_125,fact_00321_Bob Marley,B,A,44541857a0af
win_125,fact_00328_Dana Ashbrook,A,B,5196ade67fd9
win_125,fact_00332_Cha Eun-woo,A,B,3ca242fec10b
win_125,fact_00333_Abdul Halik Hudu,B,A,6d2ae562f5b2
win_125,fact_00335_Carl Braun (obstetrician),B,A,78886792a6d3
win_125,fact_00343_Ameyaw Debrah,B,A,5f6afd6a5dac
win_125,fact_00344_Cleopatra,B,A,09c6445af965
win_125,fact_00345_Ana Cláudia Bolzan,B,A,632d2837ce68
win_125,fact_00347_Evgeny Shalunov,A,B,4d1017e59f32
win_125,fact_00348_Charles Allen (jurist),B,A,ba4d0ac6acf8
win_125,fact_00349_Deyverson,B,A,4dd0d81674f8
win_125,fact_00351_Cris Cyborg,B,A,95ab2a41a1d2
win_125,fact_00354_Bobby Thomson,B,A,3053c23a9a32
win_125,fact_00356_Eric Winter,A,B,bbf2fa56b244
win_125,fact_00362_Aert van der Neer,A,B,5555f9d031d4
win_125,fact_00364_Blanca Errázuriz,A,A,8656c20e4475
win_125,fact_00366_Deitrick Haddon,B,A,0a0f5a78d734
win_125,fact_00367_Andreas Ivanschitz,B,A,0814d33b9e34
win_125,fact_00368_Clancy Brown,A,B,0da6960a54c6
win_125,fact_00371_Carrie Ann Inaba,A,B,f1e2dc45bc97
