k,K,split,prompt_id,seed,constraint,T,Z,L,M,V,b,B,L_over_K
20.0,4000.0,attack_train,bookmia.07.43,3320184833,kl,200,172.302,196.047,23.745,377.84,14.199,3994.028,0.049
20.0,4000.0,attack_train,bookmia.01.90,3320184833,kl,200,167.987,172.655,4.668,360.689,13.197,3995.337,0.0432
20.0,4000.0,attack_train,bookmia.07.06,3320184833,kl,200,173.711,179.432,5.721,394.248,19.89,3995.931,0.0449
20.0,4000.0,attack_train,bookmia.00.31,3320184833,kl,200,127.723,110.967,-16.756,286.466,14.692,3994.847,0.0277
20.0,4000.0,attack_train,bookmia.07.55,3320184833,kl,200,140.404,132.052,-8.352,311.435,13.525,3994.163,0.033
20.0,4000.0,attack_train,bookmia.07.16,3320184833,kl,200,149.848,140.071,-9.777,366.363,13.536,3995.324,0.035
20.0,4000.0,attack_train,bookmia.07.63,3320184833,kl,200,161.022,148.067,-12.955,379.581,19.218,3995.694,0.037
20.0,4000.0,attack_train,bookmia.00.26,3320184833,kl,200,143.58,157.087,13.507,304.339,14.231,3995.803,0.0393
20.0,4000.0,attack_train,bookmia.07.28,3320184833,kl,200,152.821,122.996,-29.826,352.621,14.33,3994.075,0.0307
20.0,4000.0,attack_train,bookmia.07.30,3320184833,kl,200,113.248,134.665,21.417,245.396,14.386,3994.727,0.0337
20.0,4000.0,attack_train,bookmia.07.49,3320184833,kl,200,174.107,200.59,26.483,358.791,13.023,3993.837,0.0501
20.0,4000.0,attack_train,bookmia.07.56,3320184833,kl,200,197.624,194.428,-3.195,406.062,12.439,3995.8,0.0486
20.0,4000.0,attack_train,bookmia.07.24,3320184833,kl,200,198.495,176.829,-21.666,456.556,13.913,3996.028,0.0442
20.0,4000.0,attack_train,bookmia.01.04,3320184833,kl,200,193.807,233.114,39.307,408.95,21.621,3992.797,0.0583
20.0,4000.0,attack_train,bookmia.01.39,3320184833,kl,200,201.83,184.285,-17.545,343.755,15.046,3991.659,0.0461
20.0,4000.0,attack_train,bookmia.07.02,3320184833,kl,200,190.878,175.611,-15.267,452.25,15.26,3995.45,0.0439
20.0,4000.0,attack_train,bookmia.07.73,3320184833,kl,200,137.517,145.322,7.805,296.454,13.015,3994.141,0.0363
20.0,4000.0,attack_train,bookmia.00.11,3320184833,kl,200,207.183,208.175,0.992,419.818,18.807,3990.619,0.052
20.0,4000.0,attack_train,bookmia.01.27,3320184833,kl,200,174.663,180.473,5.81,361.891,12.856,3994.309,0.0451
20.0,4000.0,attack_train,bookmia.01.58,3320184833,kl,200,208.243,174.311,-33.932,427.51,18.753,3992.881,0.0436
20.0,4000.0,attack_train,bookmia.01.73,3320184833,kl,200,200.878,198.493,-2.384,412.214,13.718,3993.289,0.0496
20.0,4000.0,attack_train,bookmia.01.74,3320184833,kl,200,215.634,207.206,-8.428,389.628,17.531,3992.544,0.0518
20.0,4000.0,attack_train,bookmia.01.82,3320184833,kl,200,167.345,119.719,-47.626,426.585,19.503,3993.316,0.0299
20.0,4000.0,attack_train,bookmia.07.40,3320184833,kl,200,217.12,188.597,-28.523,381.732,17.027,3994.609,0.0471
20.0,4000.0,attack_train,bookmia.07.70,3320184833,kl,200,139.68,135.387,-4.293,283.686,13.059,3995.778,0.0338
20.0,4000.0,attack_train,bookmia.07.72,3320184833,kl,200,193.499,240.478,46.979,493.132,15.569,3993.212,0.0601
20.0,4000.0,attack_train,bookmia.00.48,3320184833,kl,200,193.003,223.804,30.801,423.08,16.013,3995.653,0.056
20.0,4000.0,attack_train,bookmia.01.23,3320184833,kl,200,159.17,166.632,7.462,381.152,15.33,3992.731,0.0417
20.0,4000.0,attack_train,bookmia.01.42,3320184833,kl,200,190.457,198.565,8.108,394.335,15.544,3992.125,0.0496
20.0,4000.0,attack_train,bookmia.01.76,3320184833,kl,200,208.768,214.685,5.916,476.334,13.674,3994.816,0.0537
20.0,4000.0,attack_train,bookmia.07.15,3320184833,kl,200,176.14,192.173,16.034,357.311,15.384,3995.228,0.048
20.0,4000.0,attack_train,bookmia.07.41,3320184833,kl,200,142.955,142.471,-0.484,291.905,21.341,3995.419,0.0356
20.0,4000.0,attack_train,bookmia.01.03,3320184833,kl,200,193.799,183.709,-10.09,439.075,14.039,3994.697,0.0459
20.0,4000.0,attack_train,bookmia.01.10,3320184833,kl,200,168.519,192.875,24.355,339.342,18.352,3993.281,0.0482
20.0,4000.0,attack_train,bookmia.01.11,3320184833,kl,200,191.624,202.836,11.212,389.724,19.169,3994.666,0.0507
20.0,4000.0,attack_train,bookmia.01.37,3320184833,kl,200,199.664,182.653,-17.011,429.023,14.38,3991.453,0.0457
20.0,4000.0,attack_train,bookmia.01.41,3320184833,kl,200,206.305,221.43,15.125,440.308,13.183,3994.409,0.0554
20.0,4000.0,attack_train,bookmia.07.17,3320184833,kl,200,167.299,191.853,24.553,341.276,13.792,3995.369,0.048
20.0,4000.0,attack_train,bookmia.01.75,3320184833,kl,200,245.747,263.298,17.551,499.46,16.373,3989.449,0.0658
20.0,4000.0,attack_train,bookmia.01.78,3320184833,kl,200,199.975,195.377,-4.598,456.924,19.566,3993.753,0.0488
20.0,4000.0,attack_train,bookmia.07.07,3320184833,kl,200,186.274,180.153,-6.122,408.082,13.274,3994.562,0.045
20.0,4000.0,attack_train,bookmia.07.61,3320184833,kl,200,203.449,213.602,10.154,442.663,20.781,3993.812,0.0534
20.0,4000.0,attack_train,bookmia.07.80,3320184833,kl,200,168.831,165.561,-3.27,333.251,13.314,3994.9,0.0414
20.0,4000.0,attack_train,bookmia.00.46,3320184833,kl,200,204.456,195.428,-9.028,433.588,16.061,3993.384,0.0489
20.0,4000.0,attack_train,bookmia.01.31,3320184833,kl,200,198.851,200.878,2.027,405.685,13.826,3994.178,0.0502
20.0,4000.0,attack_train,bookmia.01.62,3320184833,kl,200,204.342,196.767,-7.575,387.926,13.369,3993.419,0.0492
20.0,4000.0,attack_train,bookmia.07.59,3320184833,kl,200,177.459,182.153,4.694,416.247,14.358,3993.698,0.0455
20.0,4000.0,attack_train,bookmia.00.64,3320184833,kl,200,159.802,148.304,-11.499,353.966,16.982,3995.591,0.0371
20.0,4000.0,attack_train,bookmia.01.32,3320184833,kl,200,225.379,243.527,18.148,379.368,14.518,3992.247,0.0609
20.0,4000.0,attack_train,bookmia.07.77,3320184833,kl,200,142.555,176.788,34.233,317.922,18.053,3994.538,0.0442
20.0,4000.0,attack_train,bookmia.01.12,3320184833,kl,200,220.891,197.496,-23.395,509.724,16.406,3993.479,0.0494
20.0,4000.0,attack_train,bookmia.07.09,3320184833,kl,200,233.519,218.579,-14.941,506.903,17.123,3995.403,0.0546
20.0,4000.0,attack_train,bookmia.07.26,3320184833,kl,200,138.14,143.622,5.483,304.06,16.372,3994.438,0.0359
20.0,4000.0,attack_train,bookmia.07.29,3320184833,kl,200,103.636,109.007,5.371,274.218,15.178,3994.205,0.0273
20.0,4000.0,attack_train,bookmia.07.32,3320184833,kl,200,251.145,286.965,35.819,527.772,13.753,3994.419,0.0717
20.0,4000.0,attack_train,bookmia.01.46,3320184833,kl,200,78.934,83.194,4.259,109.125,20.996,3993.2,0.0208
20.0,4000.0,attack_train,bookmia.01.81,3320184833,kl,200,239.541,243.517,3.976,461.241,18.156,3993.428,0.0609
20.0,4000.0,attack_train,bookmia.01.88,3320184833,kl,200,197.318,176.511,-20.807,453.434,14.698,3995.347,0.0441
20.0,4000.0,attack_train,bookmia.07.54,3320184833,kl,200,161.692,173.197,11.504,357.364,12.899,3994.519,0.0433
20.0,4000.0,attack_train,bookmia.07.66,3320184833,kl,200,162.983,172.915,9.932,248.704,14.911,3993.488,0.0432
20.0,4000.0,attack_train,bookmia.01.69,3320184833,kl,200,173.889,130.185,-43.704,370.843,12.234,3993.874,0.0325
20.0,4000.0,attack_train,bookmia.07.04,3320184833,kl,200,156.805,185.988,29.183,376.362,13.86,3994.847,0.0465
20.0,4000.0,attack_train,bookmia.07.31,3320184833,kl,200,151.134,173.469,22.335,359.898,13.381,3994.491,0.0434
20.0,4000.0,attack_train,bookmia.07.47,3320184833,kl,200,192.565,205.875,13.31,431.157,13.775,3993.255,0.0515
20.0,4000.0,attack_train,bookmia.01.07,3320184833,kl,200,192.78,198.744,5.964,439.806,16.338,3993.341,0.0497
20.0,4000.0,attack_train,bookmia.01.20,3320184833,kl,200,177.711,197.079,19.368,384.383,17.699,3992.238,0.0493
20.0,4000.0,attack_train,bookmia.01.36,3320184833,kl,200,256.909,270.133,13.224,536.528,17.78,3992.844,0.0675
20.0,4000.0,attack_train,bookmia.07.03,3320184833,kl,200,137.794,107.795,-29.999,333.131,13.2,3994.788,0.0269
20.0,4000.0,attack_train,bookmia.07.57,3320184833,kl,200,147.457,142.533,-4.924,301.535,12.217,3994.044,0.0356
20.0,4000.0,attack_train,bookmia.00.40,3320184833,kl,200,203.692,211.607,7.915,406.755,15.089,3995.114,0.0529
20.0,4000.0,attack_train,bookmia.01.14,3320184833,kl,200,270.766,292.77,22.004,615.379,15.484,3994.119,0.0732
20.0,4000.0,attack_train,bookmia.01.83,3320184833,kl,200,228.327,200.491,-27.836,528.073,13.655,3992.267,0.0501
20.0,4000.0,attack_train,bookmia.07.08,3320184833,kl,200,161.786,154.234,-7.552,318.557,16.239,3994.553,0.0386
20.0,4000.0,attack_train,bookmia.07.44,3320184833,kl,200,156.812,150.489,-6.323,376.977,14.547,3995.188,0.0376
20.0,4000.0,attack_train,bookmia.07.62,3320184833,kl,200,181.005,160.114,-20.891,397.425,14.736,3992.789,0.04
20.0,4000.0,attack_train,bookmia.01.51,3320184833,kl,200,153.057,134.601,-18.455,346.464,16.578,3993.931,0.0337
20.0,4000.0,attack_train,bookmia.01.97,3320184833,kl,200,162.344,129.685,-32.659,362.834,15.404,3993.975,0.0324
20.0,4000.0,attack_train,bookmia.00.71,3320184833,kl,200,283.652,272.971,-10.681,506.042,13.673,3991.23,0.0682
20.0,4000.0,attack_train,bookmia.01.02,3320184833,kl,200,213.995,220.631,6.637,391.597,13.087,3993.544,0.0552
20.0,4000.0,attack_train,bookmia.01.71,3320184833,kl,200,133.939,127.3,-6.638,301.551,13.867,3993.005,0.0318
20.0,4000.0,attack_train,bookmia.07.20,3320184833,kl,200,147.394,174.884,27.49,307.192,14.218,3994.019,0.0437
20.0,4000.0,attack_train,bookmia.07.25,3320184833,kl,200,146.793,134.856,-11.937,337.506,14.216,3994.85,0.0337
20.0,4000.0,attack_train,bookmia.01.22,3320184833,kl,200,182.155,176.547,-5.608,371.73,17.291,3994.091,0.0441
20.0,4000.0,attack_train,bookmia.01.33,3320184833,kl,200,212.966,221.531,8.565,462.95,22.012,3991.502,0.0554
20.0,4000.0,attack_train,bookmia.07.53,3320184833,kl,200,175.852,155.859,-19.994,419.925,16.828,3995.456,0.039
20.0,4000.0,attack_train,bookmia.07.05,3320184833,kl,200,225.295,227.087,1.792,403.032,19.893,3993.321,0.0568
20.0,4000.0,attack_train,bookmia.07.37,3320184833,kl,200,218.142,198.931,-19.211,438.796,13.52,3996.097,0.0497
20.0,4000.0,attack_train,bookmia.01.44,3320184833,kl,200,158.777,142.021,-16.756,350.835,13.939,3993.106,0.0355
20.0,4000.0,attack_train,bookmia.01.89,3320184833,kl,200,187.549,223.066,35.518,388.868,13.898,3992.335,0.0558
20.0,4000.0,attack_train,bookmia.01.77,3320184833,kl,200,227.183,254.852,27.669,476.078,16.78,3991.328,0.0637
20.0,4000.0,attack_train,bookmia.01.00,3320184833,kl,200,217.441,208.497,-8.945,476.38,17.541,3992.797,0.0521
20.0,4000.0,attack_train,bookmia.01.26,3320184833,kl,200,194.863,207.822,12.959,363.934,12.323,3991.864,0.052
20.0,4000.0,attack_train,bookmia.01.60,3320184833,kl,200,203.339,186.56,-16.779,409.994,14.431,3993.441,0.0466
20.0,4000.0,attack_train,bookmia.01.59,3320184833,kl,200,233.549,250.724,17.175,476.934,15.372,3993.42,0.0627
20.0,4000.0,attack_train,bookmia.01.87,3320184833,kl,200,220.853,251.11,30.257,397.683,16.193,3992.027,0.0628
20.0,4000.0,attack_train,bookmia.01.01,3320184833,kl,200,199.122,196.168,-2.955,409.479,14.656,3993.894,0.049
20.0,4000.0,attack_train,bookmia.01.79,3320184833,kl,200,212.482,244.127,31.645,458.602,15.412,3992.455,0.061
20.0,4000.0,attack_train,bookmia.01.43,3320184833,kl,200,248.818,223.892,-24.926,572.332,22.875,3991.387,0.056
20.0,4000.0,attack_train,bookmia.01.49,3320184833,kl,200,205.955,207.729,1.774,415.383,18.749,3990.547,0.0519
20.0,4000.0,attack_train,bookmia.01.52,3320184833,kl,200,242.969,268.653,25.685,503.434,14.314,3991.045,0.0672
20.0,4000.0,attack_train,bookmia.07.43,3320184834,kl,200,156.166,160.873,4.707,368.412,16.868,3994.028,0.0402
20.0,4000.0,attack_train,bookmia.01.90,3320184834,kl,200,151.97,133.038,-18.932,339.759,13.75,3995.337,0.0333
20.0,4000.0,attack_train,bookmia.07.06,3320184834,kl,200,167.847,171.225,3.378,322.174,14.629,3995.931,0.0428
20.0,4000.0,attack_train,bookmia.00.31,3320184834,kl,200,103.7,95.859,-7.841,230.392,13.527,3994.847,0.024
20.0,4000.0,attack_train,bookmia.07.55,3320184834,kl,200,181.739,205.831,24.093,383.382,16.866,3994.163,0.0515
20.0,4000.0,attack_train,bookmia.07.16,3320184834,kl,200,233.585,206.769,-26.815,550.206,16.079,3995.324,0.0517
20.0,4000.0,attack_train,bookmia.07.63,3320184834,kl,200,231.448,258.607,27.159,491.25,16.124,3995.694,0.0647
20.0,4000.0,attack_train,bookmia.00.26,3320184834,kl,200,162.889,156.407,-6.481,314.815,21.97,3995.803,0.0391
20.0,4000.0,attack_train,bookmia.07.28,3320184834,kl,200,135.96,140.025,4.065,279.646,17.125,3994.075,0.035
20.0,4000.0,attack_train,bookmia.07.30,3320184834,kl,200,160.748,168.842,8.094,331.818,14.46,3994.727,0.0422
20.0,4000.0,attack_train,bookmia.07.49,3320184834,kl,200,149.89,135.846,-14.043,321.294,13.061,3993.837,0.034
20.0,4000.0,attack_train,bookmia.07.56,3320184834,kl,200,146.905,135.462,-11.443,283.403,13.333,3995.8,0.0339
20.0,4000.0,attack_train,bookmia.07.24,3320184834,kl,200,131.051,123.348,-7.703,273.593,13.746,3996.028,0.0308
20.0,4000.0,attack_train,bookmia.01.04,3320184834,kl,200,211.34,218.818,7.478,439.658,20.451,3992.797,0.0547
20.0,4000.0,attack_train,bookmia.01.39,3320184834,kl,200,177.523,172.536,-4.988,358.328,13.72,3991.659,0.0431
20.0,4000.0,attack_train,bookmia.07.02,3320184834,kl,200,144.709,122.013,-22.697,347.447,14.151,3995.45,0.0305
20.0,4000.0,attack_train,bookmia.07.73,3320184834,kl,200,133.228,136.271,3.043,295.494,15.989,3994.141,0.0341
20.0,4000.0,attack_train,bookmia.00.11,3320184834,kl,200,205.308,223.992,18.684,455.763,15.956,3990.619,0.056
20.0,4000.0,attack_train,bookmia.01.27,3320184834,kl,200,182.743,186.925,4.182,389.776,15.893,3994.309,0.0467
20.0,4000.0,attack_train,bookmia.01.58,3320184834,kl,200,143.937,133.381,-10.556,362.211,19.937,3992.881,0.0333
20.0,4000.0,attack_train,bookmia.01.73,3320184834,kl,200,179.533,191.451,11.918,396.33,17.449,3993.289,0.0479
20.0,4000.0,attack_train,bookmia.01.74,3320184834,kl,200,255.081,242.871,-12.209,463.082,17.623,3992.544,0.0607
20.0,4000.0,attack_train,bookmia.01.82,3320184834,kl,200,221.084,247.888,26.804,358.435,20.417,3993.316,0.062
20.0,4000.0,attack_train,bookmia.07.40,3320184834,kl,200,132.509,143.602,11.094,292.768,11.969,3994.609,0.0359
20.0,4000.0,attack_train,bookmia.07.70,3320184834,kl,200,119.589,138.268,18.68,263.391,14.798,3995.778,0.0346
20.0,4000.0,attack_train,bookmia.07.72,3320184834,kl,200,152.026,152.604,0.578,348.751,19.335,3993.212,0.0382
20.0,4000.0,attack_train,bookmia.00.48,3320184834,kl,200,213.873,237.538,23.666,403.277,15.42,3995.653,0.0594
20.0,4000.0,attack_train,bookmia.01.23,3320184834,kl,200,187.552,204.157,16.604,378.248,13.916,3992.731,0.051
20.0,4000.0,attack_train,bookmia.01.42,3320184834,kl,200,152.147,161.899,9.753,321.536,16.0,3992.125,0.0405
20.0,4000.0,attack_train,bookmia.01.76,3320184834,kl,200,191.461,197.644,6.182,389.19,12.081,3994.816,0.0494
20.0,4000.0,attack_train,bookmia.07.15,3320184834,kl,200,188.609,174.427,-14.182,412.596,13.974,3995.228,0.0436
20.0,4000.0,attack_train,bookmia.07.41,3320184834,kl,200,258.384,208.691,-49.692,622.186,23.034,3995.419,0.0522
20.0,4000.0,attack_train,bookmia.01.03,3320184834,kl,200,210.351,207.586,-2.765,442.674,15.128,3994.697,0.0519
20.0,4000.0,attack_train,bookmia.01.10,3320184834,kl,200,194.065,208.363,14.298,422.612,19.016,3993.281,0.0521
20.0,4000.0,attack_train,bookmia.01.11,3320184834,kl,200,245.118,231.655,-13.463,472.304,15.78,3994.666,0.0579
20.0,4000.0,attack_train,bookmia.01.37,3320184834,kl,200,198.661,190.172,-8.49,415.127,22.449,3991.453,0.0475
20.0,4000.0,attack_train,bookmia.01.41,3320184834,kl,200,205.893,194.337,-11.555,495.93,18.978,3994.409,0.0486
20.0,4000.0,attack_train,bookmia.07.17,3320184834,kl,200,191.189,248.499,57.311,397.555,16.516,3995.369,0.0621
20.0,4000.0,attack_train,bookmia.01.75,3320184834,kl,200,231.723,250.291,18.568,492.012,12.992,3989.449,0.0626
20.0,4000.0,attack_train,bookmia.01.78,3320184834,kl,200,127.485,122.271,-5.213,275.266,15.362,3993.753,0.0306
20.0,4000.0,attack_train,bookmia.07.07,3320184834,kl,200,123.814,104.181,-19.633,246.757,14.185,3994.562,0.026
20.0,4000.0,attack_train,bookmia.07.61,3320184834,kl,200,146.091,135.818,-10.273,297.042,17.034,3993.812,0.034
20.0,4000.0,attack_train,bookmia.07.80,3320184834,kl,200,198.561,195.71,-2.851,479.935,16.192,3994.9,0.0489
20.0,4000.0,attack_train,bookmia.00.46,3320184834,kl,200,157.913,167.908,9.995,328.243,16.895,3993.384,0.042
20.0,4000.0,attack_train,bookmia.01.31,3320184834,kl,200,148.815,149.69,0.875,332.532,18.839,3994.178,0.0374
20.0,4000.0,attack_train,bookmia.01.62,3320184834,kl,200,200.146,200.411,0.265,382.954,13.164,3993.419,0.0501
20.0,4000.0,attack_train,bookmia.07.59,3320184834,kl,200,131.84,125.805,-6.035,327.348,19.036,3993.698,0.0315
20.0,4000.0,attack_train,bookmia.00.64,3320184834,kl,200,145.718,160.457,14.739,300.899,15.388,3995.591,0.0401
20.0,4000.0,attack_train,bookmia.01.32,3320184834,kl,200,174.577,137.294,-37.282,390.008,19.766,3992.247,0.0343
20.0,4000.0,attack_train,bookmia.07.77,3320184834,kl,200,195.39,196.981,1.591,389.677,14.539,3994.538,0.0492
20.0,4000.0,attack_train,bookmia.01.12,3320184834,kl,200,139.315,154.433,15.118,310.918,16.879,3993.479,0.0386
20.0,4000.0,attack_train,bookmia.07.09,3320184834,kl,200,211.416,222.421,11.005,438.866,17.07,3995.403,0.0556
20.0,4000.0,attack_train,bookmia.07.26,3320184834,kl,200,161.67,149.249,-12.421,366.298,18.56,3994.438,0.0373
20.0,4000.0,attack_train,bookmia.07.29,3320184834,kl,200,115.68,107.142,-8.537,269.529,13.433,3994.205,0.0268
20.0,4000.0,attack_train,bookmia.07.32,3320184834,kl,200,187.028,198.128,11.1,412.179,16.086,3994.419,0.0495
20.0,4000.0,attack_train,bookmia.01.46,3320184834,kl,200,205.599,196.263,-9.336,456.15,18.529,3993.2,0.0491
20.0,4000.0,attack_train,bookmia.01.81,3320184834,kl,200,151.883,166.004,14.121,325.139,19.102,3993.428,0.0415
20.0,4000.0,attack_train,bookmia.01.88,3320184834,kl,200,180.866,173.557,-7.309,326.551,17.934,3995.347,0.0434
20.0,4000.0,attack_train,bookmia.07.54,3320184834,kl,200,123.839,122.898,-0.941,252.166,14.114,3994.519,0.0307
20.0,4000.0,attack_train,bookmia.07.66,3320184834,kl,200,155.24,149.367,-5.873,353.774,16.585,3993.488,0.0373
20.0,4000.0,attack_train,bookmia.01.69,3320184834,kl,200,217.253,213.717,-3.536,430.992,13.404,3993.874,0.0534
20.0,4000.0,attack_train,bookmia.07.04,3320184834,kl,200,174.281,178.517,4.236,367.051,14.341,3994.847,0.0446
20.0,4000.0,attack_train,bookmia.07.31,3320184834,kl,200,167.386,204.288,36.902,401.938,17.338,3994.491,0.0511
20.0,4000.0,attack_train,bookmia.07.47,3320184834,kl,200,154.16,157.765,3.604,333.231,16.693,3993.255,0.0394
20.0,4000.0,attack_train,bookmia.01.07,3320184834,kl,200,228.424,222.19,-6.234,483.322,11.996,3993.341,0.0555
20.0,4000.0,attack_train,bookmia.01.20,3320184834,kl,200,254.924,272.2,17.276,523.342,17.294,3992.238,0.068
20.0,4000.0,attack_train,bookmia.01.36,3320184834,kl,200,171.944,179.873,7.929,345.608,13.838,3992.844,0.045
20.0,4000.0,attack_train,bookmia.07.03,3320184834,kl,200,149.634,181.298,31.664,369.847,12.492,3994.788,0.0453
20.0,4000.0,attack_train,bookmia.07.57,3320184834,kl,200,219.379,226.227,6.847,468.712,14.671,3994.044,0.0566
20.0,4000.0,attack_train,bookmia.00.40,3320184834,kl,200,206.847,198.731,-8.116,395.67,18.043,3995.114,0.0497
20.0,4000.0,attack_train,bookmia.01.14,3320184834,kl,200,223.197,236.028,12.831,462.684,16.396,3994.119,0.059
20.0,4000.0,attack_train,bookmia.01.83,3320184834,kl,200,195.417,204.442,9.025,492.596,15.715,3992.267,0.0511
20.0,4000.0,attack_train,bookmia.07.08,3320184834,kl,200,159.561,135.852,-23.709,390.148,13.797,3994.553,0.034
20.0,4000.0,attack_train,bookmia.07.44,3320184834,kl,200,172.245,165.402,-6.844,401.651,18.034,3995.188,0.0414
20.0,4000.0,attack_train,bookmia.07.62,3320184834,kl,200,189.264,184.727,-4.537,393.611,15.433,3992.789,0.0462
20.0,4000.0,attack_train,bookmia.01.51,3320184834,kl,200,191.371,235.22,43.85,424.051,18.062,3993.931,0.0588
20.0,4000.0,attack_train,bookmia.01.97,3320184834,kl,200,194.969,213.399,18.43,379.939,16.14,3993.975,0.0533
20.0,4000.0,attack_train,bookmia.00.71,3320184834,kl,200,277.549,295.827,18.278,507.614,17.755,3991.23,0.074
20.0,4000.0,attack_train,bookmia.01.02,3320184834,kl,200,198.886,203.625,4.739,395.439,15.191,3993.544,0.0509
20.0,4000.0,attack_train,bookmia.01.71,3320184834,kl,200,195.752,200.486,4.733,400.204,13.378,3993.005,0.0501
20.0,4000.0,attack_train,bookmia.07.20,3320184834,kl,200,181.75,181.595,-0.156,408.537,17.523,3994.019,0.0454
20.0,4000.0,attack_train,bookmia.07.25,3320184834,kl,200,186.394,166.167,-20.226,403.775,14.475,3994.85,0.0415
20.0,4000.0,attack_train,bookmia.01.22,3320184834,kl,200,178.118,210.132,32.014,387.019,17.841,3994.091,0.0525
20.0,4000.0,attack_train,bookmia.01.33,3320184834,kl,200,211.674,263.759,52.085,501.528,17.335,3991.502,0.0659
20.0,4000.0,attack_train,bookmia.07.53,3320184834,kl,200,183.854,155.699,-28.155,384.927,15.005,3995.456,0.0389
20.0,4000.0,attack_train,bookmia.07.05,3320184834,kl,200,176.577,158.48,-18.098,435.713,18.146,3993.321,0.0396
20.0,4000.0,attack_train,bookmia.07.37,3320184834,kl,200,276.855,256.396,-20.459,625.207,15.295,3996.097,0.0641
20.0,4000.0,attack_train,bookmia.01.44,3320184834,kl,200,180.415,180.782,0.367,441.513,13.607,3993.106,0.0452
20.0,4000.0,attack_train,bookmia.01.89,3320184834,kl,200,197.599,201.081,3.481,430.2,16.947,3992.335,0.0503
20.0,4000.0,attack_train,bookmia.01.77,3320184834,kl,200,255.074,264.378,9.305,516.103,17.475,3991.328,0.0661
20.0,4000.0,attack_train,bookmia.01.00,3320184834,kl,200,208.363,216.0,7.636,448.855,14.961,3992.797,0.054
20.0,4000.0,attack_train,bookmia.01.26,3320184834,kl,200,205.649,198.262,-7.387,384.807,20.187,3991.864,0.0496
20.0,4000.0,attack_train,bookmia.01.60,3320184834,kl,200,185.105,195.076,9.971,430.743,16.887,3993.441,0.0488
20.0,4000.0,attack_train,bookmia.01.59,3320184834,kl,200,179.324,129.599,-49.725,415.295,15.743,3993.42,0.0324
20.0,4000.0,attack_train,bookmia.01.87,3320184834,kl,200,160.069,169.836,9.767,360.131,17.53,3992.027,0.0425
20.0,4000.0,attack_train,bookmia.01.01,3320184834,kl,200,199.239,218.68,19.44,378.003,10.003,3993.894,0.0547
20.0,4000.0,attack_train,bookmia.01.79,3320184834,kl,200,191.977,174.156,-17.821,395.965,13.324,3992.455,0.0435
20.0,4000.0,attack_train,bookmia.01.43,3320184834,kl,200,196.071,189.433,-6.638,391.753,14.825,3991.387,0.0474
20.0,4000.0,attack_train,bookmia.01.49,3320184834,kl,200,143.893,148.896,5.003,342.083,23.843,3990.547,0.0372
20.0,4000.0,attack_train,bookmia.01.52,3320184834,kl,200,166.068,179.836,13.768,354.272,17.904,3991.045,0.045
20.0,4000.0,creative,765fhd,3320184832,kl,200,281.979,283.505,1.526,412.763,23.218,3997.292,0.0709
20.0,4000.0,creative,5qwzjo,3320184832,kl,200,146.211,139.854,-6.356,317.387,12.247,3997.306,0.035
20.0,4000.0,creative,5f5p86,3320184832,kl,200,215.069,182.329,-32.74,491.78,13.087,3997.281,0.0456
20.0,4000.0,creative,8y8wrr,3320184832,kl,200,211.778,201.82,-9.957,416.192,12.084,3997.341,0.0505
20.0,4000.0,creative,7gjj2w,3320184832,kl,200,203.845,202.541,-1.304,382.639,16.5,3997.647,0.0506
20.0,4000.0,creative,7tge90,3320184832,kl,200,209.474,213.989,4.515,448.847,12.996,3996.58,0.0535
20.0,4000.0,creative,9470fc,3320184832,kl,200,176.944,223.057,46.113,360.538,10.213,3997.122,0.0558
20.0,4000.0,creative,1nzes2,3320184832,kl,200,230.443,243.329,12.886,528.495,15.798,3996.588,0.0608
20.0,4000.0,creative,625es0,3320184832,kl,200,153.964,130.515,-23.45,367.156,12.602,3997.097,0.0326
20.0,4000.0,creative,69dzba,3320184832,kl,200,173.317,156.915,-16.402,407.385,11.752,3998.034,0.0392
20.0,4000.0,creative,2786lw,3320184832,kl,200,176.538,185.582,9.044,400.685,12.803,3997.028,0.0464
20.0,4000.0,creative,5nc21f,3320184832,kl,200,249.644,264.262,14.618,404.562,16.281,3997.066,0.0661
20.0,4000.0,creative,6wxzhc,3320184832,kl,200,199.931,162.023,-37.908,406.134,12.682,3997.916,0.0405
20.0,4000.0,creative,8gs4wp,3320184832,kl,200,154.519,161.146,6.627,370.496,11.521,3997.65,0.0403
20.0,4000.0,creative,8x0xa7,3320184832,kl,200,175.064,179.029,3.964,411.719,15.319,3993.791,0.0448
20.0,4000.0,creative,8z1sq1,3320184832,kl,200,203.428,190.188,-13.24,377.2,13.758,3997.559,0.0475
20.0,4000.0,creative,iuj8br,3320184832,kl,200,160.544,156.529,-4.015,350.118,14.906,3998.172,0.0391
20.0,4000.0,creative,53rqr9,3320184832,kl,200,147.573,152.582,5.009,296.11,11.652,3997.456,0.0381
20.0,4000.0,creative,5te65i,3320184832,kl,200,127.791,123.524,-4.267,300.011,13.247,3998.012,0.0309
20.0,4000.0,creative,6hoxmq,3320184832,kl,200,168.74,206.472,37.733,358.368,12.958,3997.669,0.0516
20.0,4000.0,creative,7dcwik,3320184832,kl,200,187.614,170.761,-16.853,400.512,12.965,3996.856,0.0427
20.0,4000.0,creative,ar7nm2,3320184832,kl,200,182.155,167.963,-14.192,417.933,17.518,3997.856,0.042
