arm,prompt_id,first,second,text_sha
frontkl_4.16,neutral_nar_010,Tie,B,0bd4f0b43c99
frontkl_4.16,neutral_nar_011,B,Tie,b6851c674595
frontkl_4.16,neutral_nar_012,B,A,8102dbeddd98
frontkl_4.16,neutral_nar_013,Tie,B,82237a5df994
frontkl_4.16,neutral_nar_014,Tie,B,ed23489c5b04
frontkl_4.16,neutral_nar_015,B,Tie,80b81e207085
frontkl_4.16,neutral_nar_016,B,A,bbaced493623
frontkl_4.16,neutral_nar_017,Tie,Tie,723900705efb
frontkl_4.16,neutral_nar_018,Tie,B,c08d2629e49c
frontkl_4.16,neutral_nar_019,B,Tie,896ff084e58e
frontkl_4.16,neutral_nar_020,B,B,25b5af5d71ba
frontkl_4.16,neutral_nar_021,Tie,B,afcfae8e10f8
frontkl_4.16,neutral_nar_022,Tie,B,f96ea8b60118
frontkl_4.16,neutral_nar_023,B,B,33cd12f7c213
frontkl_4.16,neutral_nar_024,B,B,ef57815f9130
frontkl_4.16,neutral_nar_025,Tie,B,c04d88d88d28
frontkl_4.16,neutral_nar_026,Tie,Tie,45a475ce3d2c
frontkl_4.16,neutral_nar_027,B,B,fd98422fd5f7
frontkl_4.16,neutral_nar_028,Tie,B,6a201f1a1b01
frontkl_4.16,neutral_nar_029,Tie,Tie,b226d64d567a
frontkl_4.16,neutral_nar_030,Tie,Tie,c15d91da63a8
frontkl_4.16,neutral_nar_031,Tie,B,a5de3d5efa10
frontkl_4.16,neutral_nar_032,Tie,Tie,7a7371731ec9
frontkl_4.16,neutral_nar_033,Tie,B,46fb0c04cdbc
frontkl_4.16,neutral_nar_034,B,Tie,0fe30c3cc390
frontkl_4.16,neutral_nar_035,B,Tie,448cad42b5cb
frontkl_4.16,neutral_nar_036,Tie,B,031e92f6612c
frontkl_4.16,neutral_nar_037,B,Tie,9e3e11f67b46
frontkl_4.16,neutral_nar_038,B,B,0e9a92903256
frontkl_4.16,neutral_nar_039,B,B,c72a9fe9c6cc
frontkl_4.16,neutral_ncs_000,B,Tie,4992f638f491
frontkl_4.16,neutral_ncs_001,B,B,1f2d53f8ac4a
frontkl_4.16,neutral_ncs_002,B,B,6c57a30179d3
frontkl_4.16,neutral_ncs_003,B,B,37c70cdd21fc
frontkl_4.16,neutral_ncs_004,B,B,f752a443e4ed
frontkl_4.16,neutral_ncs_005,Tie,B,8ac2fcb5e122
frontkl_4.16,neutral_ncs_006,B,B,6655ad4d7007
frontkl_4.16,neutral_ncs_007,Tie,B,4039e798adda
frontkl_4.16,neutral_ncs_008,B,B,5e9661e6e89c
frontkl_4.16,neutral_ncs_009,B,B,0ef5dfa841fe
frontkl_4.16,neutral_ncs_010,B,B,df2e32c6a31d
frontkl_4.16,neutral_ncs_011,B,B,d6d54a80427e
frontkl_4.16,neutral_ncs_012,B,B,01dadcf31c55
frontkl_4.16,neutral_ncs_013,B,B,318f89a7e77d
frontkl_4.16,neutral_ncs_014,B,B,c632c23ea784
frontkl_4.16,neutral_ncs_015,B,B,5be63020bccf
frontkl_4.16,neutral_ncs_016,B,B,a4de83f4cd26
frontkl_4.16,neutral_ncs_017,B,A,e7fda983c1ff
frontkl_4.16,neutral_ncs_018,B,B,0d8f8e205370
frontkl_4.16,neutral_ncs_019,B,B,ea21f71b21a5
frontkl_4.16,neutral_ncs_020,B,B,a3158ab1c766
frontkl_4.16,neutral_ncs_021,B,B,9eef5d5cf62d
frontkl_4.16,neutral_ncs_022,Tie,Tie,d34367d7693f
frontkl_4.16,neutral_ncs_023,B,B,45a388381698
frontkl_4.16,neutral_ncs_024,B,Tie,15d5677f12b6
frontkl_4.16,neutral_ncs_025,B,B,acb481e15dc8
frontkl_4.16,neutral_ncs_026,Tie,B,1223a2d40a3e
frontkl_4.16,neutral_ncs_027,B,A,15c3f19dab9b
frontkl_4.16,neutral_ncs_028,Tie,B,51de71707866
frontkl_4.16,neutral_ncs_029,B,A,11619a5c0db2
frontkl_4.16,neutral_ncs_030,B,A,1dc7c2e4f9cb
frontkl_4.16,neutral_ncs_031,B,B,38512196ab62
frontkl_4.16,neutral_ncs_032,B,A,0a634bc78984
frontkl_4.16,neutral_ncs_033,B,A,d6365c0b2dbf
frontkl_4.16,neutral_ncs_034,B,B,6ffbffba8999
frontkl_4.16,neutral_ncs_035,B,B,a65a21aa9893
frontkl_4.16,neutral_ncs_036,B,B,03c9766c1137
frontkl_4.16,neutral_ncs_037,B,B,a44a720708f1
frontkl_4.16,neutral_ncs_038,B,B,a11a2cda8ff7
frontkl_4.16,neutral_ncs_039,B,B,1bbb2f357446
frontkl_4.16,neutral_qa_000,Tie,Tie,329ab9114173
frontkl_4.16,neutral_qa_001,Tie,B,44b6b2831833
frontkl_4.16,neutral_qa_002,B,Tie,2e13f9e75919
frontkl_4.16,neutral_qa_003,B,A,27cfdf98e30d
frontkl_4.16,neutral_qa_004,B,A,e6bad6ee285a
frontkl_4.16,neutral_qa_005,B,B,51789c4e4a4c
frontkl_4.16,neutral_qa_006,B,A,dc20de73597f
frontkl_4.16,neutral_qa_007,B,B,7d655fd5cc9b
frontkl_4.16,neutral_qa_008,B,Tie,cf9f07f49657
frontkl_4.16,neutral_qa_009,Tie,B,a58ab12506d9
frontkl_4.16,neutral_qa_010,B,Tie,71767ae99d83
frontkl_4.16,neutral_qa_011,B,A,43479269d723
frontkl_4.16,neutral_qa_012,Tie,B,b00ff12f8c04
frontkl_4.16,neutral_qa_013,B,B,503983be8387
frontkl_4.16,neutral_qa_014,Tie,Tie,3362e73f3e6a
frontkl_4.16,neutral_qa_015,B,B,d5f9b45a7fdd
frontkl_4.16,neutral_qa_016,B,B,f6c7b178e055
frontkl_4.16,neutral_qa_017,B,A,45fc8fd3ebb6
frontkl_4.16,neutral_qa_018,Tie,B,f1a5663a114d
frontkl_4.16,neutral_qa_019,B,Tie,6fd3517de045
frontkl_4.16,neutral_qa_020,B,B,e2c7a7765aaf
frontkl_4.16,neutral_qa_021,Tie,B,29235a8456ef
frontkl_4.16,neutral_qa_022,B,Tie,c97d3bc47f49
frontkl_4.16,neutral_qa_023,B,B,0fd6e714dd51
frontkl_4.16,neutral_qa_024,B,A,21108af1bd6d
frontkl_4.16,neutral_qa_025,B,B,348f0902d7de
frontkl_4.16,neutral_qa_026,B,B,b1cb403b4a92
frontkl_4.16,neutral_qa_027,B,B,f29b28020a12
frontkl_4.16,neutral_qa_028,A,Tie,84af1046057c
frontkl_4.16,neutral_qa_029,Tie,B,a1409c6b0f0d
frontkl_4.16,neutral_qa_030,B,B,abe55fb2e5d6
frontkl_4.16,neutral_qa_031,B,Tie,0ffae7b9e8a5
frontkl_4.16,neutral_qa_032,B,B,d5b2743fa607
frontkl_4.16,neutral_qa_033,B,B,65ebff4f31cf
frontkl_4.16,neutral_qa_034,Tie,B,b915c9e6b87a
frontkl_4.16,neutral_qa_035,B,A,7b61de2f27d2
frontkl_4.16,neutral_qa_036,B,B,f03fa3a6500c
frontkl_4.16,neutral_qa_037,B,B,b86202972281
frontkl_4.16,neutral_qa_038,B,B,f5f42be0ed97
frontkl_4.16,neutral_qa_039,B,A,e50f40104cf1
frontkl_4.16,neutral_sum_000,B,A,e3680225fbaa
frontkl_4.16,neutral_sum_001,B,B,a5d21108a4ca
frontkl_4.16,neutral_sum_002,B,Tie,ad5705d94ef5
frontkl_4.16,neutral_sum_003,Tie,Tie,a7ee3a242eb4
frontkl_4.16,neutral_sum_004,B,Tie,3ed3e5430bfb
frontkl_4.16,neutral_sum_005,B,A,c0afb617f9dc
frontkl_4.16,neutral_sum_006,Tie,B,1e007ffb58dd
frontkl_4.16,neutral_sum_007,B,B,60186fd89916
frontkl_4.16,neutral_sum_008,B,B,8e3ada0fe7d1
frontkl_4.16,neutral_sum_009,B,B,f4d47b9fee76
frontkl_4.16,neutral_sum_010,B,B,8ae054160f8c
frontkl_4.16,neutral_sum_011,B,B,de46a5f6857f
frontkl_4.16,neutral_sum_012,Tie,B,3445d0392361
frontkl_4.16,neutral_sum_013,B,B,8588dd85f8ab
frontkl_4.16,neutral_sum_014,A,B,02ccfdebbd7d
frontkl_4.16,neutral_sum_015,B,Tie,9fa0b82aefb2
frontkl_4.16,neutral_sum_016,A,B,495c5c468113
frontkl_4.16,neutral_sum_017,B,B,25dfe91a51da
frontkl_4.16,neutral_sum_018,B,A,1118bc46dc3b
frontkl_4.16,neutral_sum_019,B,Tie,2bb25f44c87b
frontkl_4.16,neutral_sum_020,B,B,04e6a0f5dd30
frontkl_4.16,neutral_sum_021,B,B,58dd839bbd3e
frontkl_4.16,neutral_sum_022,B,B,ac4f7435c5a8
frontkl_4.16,neutral_sum_023,B,B,0a424a501c73
frontkl_4.16,neutral_sum_024,Tie,B,c530f2b8ae51
frontkl_4.16,neutral_sum_025,B,A,10f23ef4d694
frontkl_4.16,neutral_sum_026,B,B,01ca7d7e1e86
frontkl_4.16,neutral_sum_027,Tie,B,5cde041303e4
frontkl_4.16,neutral_sum_028,B,A,1cef93180eb2
frontkl_4.16,neutral_sum_029,B,B,36aa1fe71760
frontkl_4.16,neutral_sum_030,Tie,Tie,4a79d208cda9
frontkl_4.16,neutral_sum_031,B,A,c623b0a61b9c
frontkl_4.16,neutral_sum_032,B,B,036f8512f60e
frontkl_4.16,neutral_sum_033,B,B,a371d43042cf
frontkl_4.16,neutral_sum_034,B,Tie,b5fef4dadd8b
frontkl_4.16,neutral_sum_035,B,B,bf1c5bdb88c1
frontkl_4.16,neutral_sum_036,B,B,50dd262b4c8f
frontkl_4.16,neutral_sum_037,B,B,75e0794a411a
frontkl_4.16,neutral_sum_038,B,B,63d74ab063eb
frontkl_4.16,neutral_sum_039,B,B,888b6d691317
frontkl_64,1nzes2,Tie,Tie,7a0bad23d260
frontkl_64,2786lw,Tie,B,f2902f224b69
frontkl_64,2ov45h,B,B,7d86faf7f4d2
frontkl_64,49u4dh,B,B,ac594ac9b4f2
frontkl_64,4iorz7,Tie,B,7715316bcae1
frontkl_64,4xzr87,Tie,B,6278127bfa52
frontkl_64,53rqr9,Tie,Tie,e056578333c8
frontkl_64,5apkek,Tie,B,e12fefa96288
frontkl_64,5e6rcz,B,B,8513169208b5
frontkl_64,5ec7q2,B,B,50fafa7e1633
frontkl_64,5f5p86,B,Tie,b5b6d89fcdce
frontkl_64,5fqwjc,B,Tie,2e4f8983bca6
frontkl_64,5g58dz,B,B,49920af835a5
frontkl_64,5gq4jc,Tie,B,0c8dad4df9c6
frontkl_64,5j7ypk,Tie,B,780b12a4b735
frontkl_64,5je6l4,B,B,1b8e78df0a8d
frontkl_64,5nc21f,B,Tie,c28006cfb9b0
frontkl_64,5nzsq6,B,Tie,e23f180292b6
frontkl_64,5ozqb9,Tie,Tie,25e133978537
frontkl_64,5qf97d,Tie,Tie,7dc121423ddf
frontkl_64,5qwzjo,B,Tie,d64900a89412
frontkl_64,5r104c,Tie,B,f23818ecf5a6
frontkl_64,5te65i,Tie,B,eeac65ab8fe3
frontkl_64,5umucz,B,B,a48cac20df6d
frontkl_64,5w4x14,B,B,603ba2cd09b4
frontkl_64,609k0n,Tie,Tie,7df99b03ad6f
frontkl_64,625es0,Tie,Tie,4ded1f3c0934
frontkl_64,63dn97,B,Tie,aa3734c51260
frontkl_64,63ku7q,B,Tie,b835b40b0cfd
frontkl_64,64c0w6,B,B,594fea91304d
frontkl_64,65458n,B,A,bef1777e819c
frontkl_64,66uo64,B,B,b09c946c4d43
frontkl_64,68f5c5,Tie,B,1b2f0cd4d6b2
frontkl_64,68ykga,Tie,Tie,0887e1e57ac0
frontkl_64,69dzba,B,B,3f249add191a
frontkl_64,6d1iqq,Tie,Tie,2b4229d92111
frontkl_64,6eytds,Tie,Tie,59fed12a957a
frontkl_64,6gl289,Tie,Tie,f7a159c5ab5a
frontkl_64,6hoxmq,Tie,B,8e8736aa2332
frontkl_64,6imc4i,Tie,Tie,f8713f38be63
frontkl_64,6isay3,Tie,Tie,4102ae49f8e3
frontkl_64,6ixx9u,Tie,Tie,de6bfec1705a
frontkl_64,6k8gdu,Tie,Tie,cb507ece8f66
frontkl_64,6l6v6l,B,Tie,614d5b9bb6e0
frontkl_64,6m7z8a,B,B,aa7c25d6d0b0
frontkl_64,6mztko,B,Tie,c4f9401ba663
frontkl_64,6o18uh,Tie,Tie,6ab12d4beef5
frontkl_64,6o679d,B,Tie,5527bedf3181
frontkl_64,6ohgxv,B,Tie,b77a6da86512
frontkl_64,6szrbs,Tie,Tie,fb2f5dea595b
frontkl_64,6tsiyd,Tie,Tie,9000325339ac
frontkl_64,6wgtsx,Tie,Tie,c10b0dfa8efd
frontkl_64,6wxzhc,Tie,Tie,c39d17731371
frontkl_64,6xisxt,B,Tie,57d165636090
frontkl_64,6xngfe,Tie,Tie,452a0acf7fd4
frontkl_64,6xsruw,Tie,B,85f4f508f10c
frontkl_64,71p51h,Tie,B,ec829323fdb7
frontkl_64,72l2aj,Tie,Tie,0244c3679f6f
frontkl_64,74ih3z,B,Tie,43bd81d0ed7e
frontkl_64,765fhd,Tie,Tie,f8ea6100993a
frontkl_64,76b9gc,B,Tie,a7c8b540c286
frontkl_64,77dd17,B,B,42ee0b4dd442
frontkl_64,796161,Tie,Tie,31d307aa03db
frontkl_64,7adktz,Tie,Tie,4b10cd5355d4
frontkl_64,7bowjq,Tie,B,4ddf245b29ea
frontkl_64,7d0x9k,B,Tie,5b846f3965c2
frontkl_64,7dcwik,B,B,3ecaad22056c
frontkl_64,7e3im5,B,A,364f88915d99
frontkl_64,7en7vl,Tie,B,415f212a7f0d
frontkl_64,7ezd5t,A,A,eb25b5b0ba33
frontkl_64,7gjj2w,B,B,a78f3f1bdaff
frontkl_64,7h9f8e,A,B,32753b0bcec5
frontkl_64,7iltd1,Tie,Tie,77b9c7f1f284
frontkl_64,7iubwq,B,B,41e5a174c2fb
frontkl_64,7jfvx7,Tie,Tie,bb588a670af3
frontkl_64,7jqj29,B,Tie,f238a00573a9
frontkl_64,7l7e1m,Tie,B,07d445537e37
frontkl_64,7ld0jk,Tie,B,71d41d150bf1
frontkl_64,7lzk5g,Tie,Tie,3b921f76a708
frontkl_64,7q0acw,Tie,Tie,7f011b43b569
frontkl_64,7rb6uj,Tie,B,b81276a65690
frontkl_64,7rie85,B,Tie,0b5e1e22afdf
frontkl_64,7rpy8m,Tie,Tie,c47ec957d64e
frontkl_64,7svmp5,Tie,Tie,9bbe31acf81b
frontkl_64,7tge90,B,Tie,be45e4a723db
frontkl_64,7u04a5,B,Tie,fb73ee099cdf
frontkl_64,7uezw8,Tie,Tie,c1594d7aa2a7
frontkl_64,7v8ind,B,Tie,4495093ab0fe
frontkl_64,80sf6g,Tie,Tie,f2c0e357203c
frontkl_64,83mehz,B,Tie,8731646866dd
frontkl_64,849wc3,Tie,Tie,38d795825c8b
frontkl_64,87ak6w,Tie,B,8ebc6ce55d46
frontkl_64,87tx3g,Tie,B,d59726bccce1
frontkl_64,8a18sf,Tie,Tie,1c682349f409
frontkl_64,8aec6t,Tie,Tie,c95f32ae0194
frontkl_64,8fk0hr,Tie,B,ae86d4fcce6e
frontkl_64,8gfhh9,Tie,Tie,4f90376c6e27
frontkl_64,8gs4wp,Tie,Tie,b04dcb21f01a
frontkl_64,8k4am7,Tie,B,9bb254578b10
frontkl_64,8myeno,B,Tie,a9b91a79c6fd
frontkl_64,8o89ko,Tie,Tie,d170fe19f060
frontkl_64,8p3ora,B,B,78f7680c046e
frontkl_64,8pr271,Tie,B,e2d4e1572539
frontkl_64,8tmkfc,B,B,f4a3f1a403ae
frontkl_64,8vr4k2,B,A,2f794f00e972
frontkl_64,8vyqdq,Tie,Tie,59a8b184e098
frontkl_64,8x0xa7,Tie,Tie,5a8391fe6ef0
frontkl_64,8x86s0,Tie,Tie,561bb16301e7
frontkl_64,8y8wrr,B,B,b46e1e8ce0f4
frontkl_64,8z1sq1,Tie,B,67cdac061a56
frontkl_64,9470fc,Tie,Tie,7f5b9ef287bd
frontkl_64,96myl6,B,Tie,e4a51beb9e38
frontkl_64,96xnw9,B,B,31d66deaf1c2
frontkl_64,99kk88,Tie,Tie,193c6b357c23
frontkl_64,9edjv0,Tie,B,18982bc3ea56
frontkl_64,9f7www,A,A,d73387943beb
frontkl_64,9g2cbq,B,B,7ad0ec403084
frontkl_64,9ki47u,Tie,B,74af5a495809
frontkl_64,9l0dam,B,B,fca7417e21f0
frontkl_64,9neuk8,Tie,B,5f0451c8b136
frontkl_64,9qn4tw,Tie,B,4e7dd2ac1cea
frontkl_64,a318ye,Tie,Tie,7f93d4bffcff
frontkl_64,a3pdwk,Tie,Tie,814705548134
frontkl_64,acjzv0,A,A,31a541624e35
frontkl_64,afc9c4,Tie,Tie,76fbfb0c3a16
frontkl_64,aowr4t,Tie,Tie,a45850a728d4
frontkl_64,ar7nm2,B,B,ac698e081f5d
frontkl_64,auig0m,Tie,B,7da6bd9caa3d
frontkl_64,b4yx63,Tie,Tie,88c4404653c4
frontkl_64,b87jl7,Tie,B,1e286faadb31
frontkl_64,b9uzz1,B,B,8ba382053ff9
frontkl_64,bhyplf,B,B,64f0b68bb849
frontkl_64,bk7lic,B,B,a2f5582c7d1b
frontkl_64,ciifmd,Tie,Tie,22c0d6b05006
frontkl_64,ck6twx,Tie,Tie,8fb351e205b6
frontkl_64,cpxk2b,Tie,B,0a96f16d9fa2
frontkl_64,dqn4sj,B,B,938eebd5e4c8
frontkl_64,eu7ub2,B,B,3f61f50b21a9
frontkl_64,fact_00003_Fernando da Costa Novaes,Tie,B,9d2d9b177115
frontkl_64,fact_00006_David Galloway (writer),B,Tie,bf169bd00d3c
frontkl_64,fact_00007_Cheyenne Brando,Tie,Tie,9bf7736f82f6
frontkl_64,fact_00012_Braulio Lara,B,B,95a00d9edc8d
frontkl_64,fact_00015_Amr Shabana,B,A,23df3f4b277b
frontkl_64,fact_00017_Abdulqawi Yusuf,B,Tie,dacb048f042c
frontkl_64,fact_00025_Carlos P. Romulo,B,B,f17f99a52e93
frontkl_64,fact_00027_Arthur Ewert,Tie,Tie,05eaeefc9cb8
frontkl_64,fact_00032_Flavio Méndez Santiago,B,B,2397af119938
frontkl_64,fact_00039_Chris Duffield,Tie,Tie,54b2f3225faf
frontkl_64,fact_00040_Daniil Medvedev,B,B,de3efc1e0546
frontkl_64,fact_00043_Alexander Vovin,B,A,db0e14fcfa94
frontkl_64,fact_00044_Cobhams Asuquo,B,B,b351922387ef
frontkl_64,fact_00045_David Bogue,B,B,7dfd4d350655
frontkl_64,fact_00048_Don Beard,B,B,810d1257c542
frontkl_64,fact_00053_Andriy Yarmolenko,B,A,2ce4373d1cac
frontkl_64,fact_00058_Danny Faure,B,Tie,0f4d34c63c1c
frontkl_64,fact_00063_Ayman al-Zawahiri,B,Tie,2c40b28e46c3
frontkl_64,fact_00064_Diego Suarez (garden designer),Tie,B,b22c2ee973f6
frontkl_64,fact_00066_Daniel Alexander Cameron,B,B,b9fdc8f1e92c
frontkl_64,fact_00075_Antonio Leviste,Tie,Tie,4f34479907c3
frontkl_64,fact_00078_Chi Pu,B,B,95dd5ab44ac9
frontkl_64,"fact_00080_Felipe (footballer, born 1977)",B,B,dccf03360fc1
frontkl_64,fact_00084_Alfred Hitchcock,B,Tie,0ce174261585
frontkl_64,fact_00085_Dascha Polanco,B,B,bddfb1faa0ed
frontkl_64,fact_00086_Amelia Earhart,B,A,d27f8ee919c5
frontkl_64,fact_00087_Chris John (boxer),Tie,Tie,485796844568
frontkl_64,fact_00088_Blair Tugman,B,Tie,0c971bb60d7d
frontkl_64,fact_00093_David Oyite-Ojok,B,B,512fa7ca1a48
frontkl_64,fact_00097_Chris Cuomo,B,Tie,7ee696515dbb
frontkl_64,fact_00098_Adnan Sami,Tie,Tie,1169626b0d9a
frontkl_64,fact_00108_Bhuma Nagi Reddy,B,Tie,57637f301a23
frontkl_64,fact_00109_Charmion King,Tie,Tie,1b8cc5b939cf
frontkl_64,fact_00110_Andreea Marin,B,B,bff090b3e0b1
frontkl_64,fact_00114_Ahn Jae-hyun,Tie,B,6e749b084ab7
frontkl_64,fact_00116_Bobo Baldé,Tie,Tie,0e18414448be
frontkl_64,fact_00118_Chacho Gaytán,B,Tie,d232b9551855
frontkl_64,fact_00119_Bastian Schweinsteiger,B,Tie,5536495798fe
frontkl_64,fact_00120_Erich Hartmann,B,Tie,9704be3580cd
frontkl_64,fact_00127_Ezechiel N'Douassel,B,B,d4c8a1492476
frontkl_64,fact_00131_Aditya Kalyanpur,Tie,B,29d83e3392a2
frontkl_64,fact_00132_Dennis Andersson,Tie,Tie,ebf0a7607cb4
frontkl_64,fact_00133_Daniel Bedingfield,Tie,Tie,24931cb5f5f1
frontkl_64,fact_00134_Celâl Bayar,Tie,Tie,d2667bd9c710
frontkl_64,fact_00138_Diana Ivanova,B,B,8bd4525cdb04
frontkl_64,fact_00140_André Le Nôtre,A,A,8bdcdf0bef97
frontkl_64,fact_00142_Cierre Wood,B,B,293579868295
frontkl_64,fact_00145_Carmelo Anthony,B,A,65d61c15c4e4
frontkl_64,fact_00146_Asafa Powell,A,B,28e6ab6a033b
frontkl_64,fact_00152_Felix Newman,Tie,Tie,8e89b505ad58
frontkl_64,fact_00154_Earl Garrison,Tie,B,12ddebcdd05e
frontkl_64,fact_00162_Aleksandar Kolarov,B,B,2afe165db964
frontkl_64,fact_00163_Alexandre Hohagen,B,Tie,e4bf106d68a2
frontkl_64,fact_00166_Emcee N.I.C.E.,A,B,43ee13764f21
frontkl_64,fact_00181_Chris Woakes,A,A,e8f398a07fd7
frontkl_64,fact_00182_Diosdado Cabello,B,Tie,c9061be06d80
frontkl_64,fact_00184_Dana Awartani,B,Tie,232474855c7f
frontkl_64,fact_00185_Brianna Keilar,B,A,5a046144f2b8
frontkl_64,fact_00188_Cédric Bakambu,Tie,Tie,23d796240e73
frontkl_64,fact_00193_Bobby Fischer,Tie,B,a439ba1befc3
frontkl_64,fact_00198_Benjamin Lawrence Reid,B,Tie,5efa323d3979
frontkl_64,fact_00199_Djimon Hounsou,Tie,B,71e098eca5a4
frontkl_64,fact_00202_Ahsee Tuala,B,Tie,f7518cf6efb4
frontkl_64,fact_00204_Don DeLillo,B,B,4df0ff66c8a6
frontkl_64,fact_00207_Elizabeth Inglis,Tie,B,2157573c2def
frontkl_64,fact_00208_Fifi Cooper,B,Tie,c90bbd204e7a
frontkl_64,fact_00223_Ahmed Mumin Warfa,A,B,14a51b8f62ab
frontkl_64,fact_00226_Dewi Sartika,B,B,d90ab4d492e6
frontkl_64,fact_00227_Alf Garland,Tie,Tie,6703a4e4c46f
frontkl_64,fact_00230_Abdul Ilah Khatib,B,B,2254ea3d1430
frontkl_64,fact_00239_Bif Naked,Tie,Tie,1bc3475f6dfe
frontkl_64,fact_00245_Dominique Blake,B,B,b24ff80eddb4
frontkl_64,fact_00247_Diafra Sakho,B,Tie,15c953242277
frontkl_64,fact_00249_Fahadh Faasil,Tie,B,6cae688d06f4
frontkl_64,fact_00250_Dr. Dre,B,B,e819b825c9f1
frontkl_64,fact_00255_Caitlin Lowe,B,B,6e7e7a99343c
frontkl_64,fact_00257_Camille Paulus,B,B,7296fee9035e
frontkl_64,fact_00258_Charley Boorman,B,B,da3495ea2742
frontkl_64,fact_00260_Douglas Wood (engineer),A,B,7d6fe6d5dd6e
frontkl_64,fact_00263_Billy Snedden,B,Tie,0bb8c573c880
frontkl_64,fact_00264_Esteban Espíndola,B,B,4c8e556b0f58
frontkl_64,fact_00270_Daniel Ek,B,Tie,f4350ebccb4c
frontkl_64,fact_00275_Belisarius,B,B,8ecbcdb947bc
frontkl_64,fact_00276_Carol Dweck,B,B,27c0169106ae
frontkl_64,fact_00286_Amr Diab,Tie,B,bab3b58c6746
frontkl_64,fact_00296_Akbar Hossain,B,Tie,d1b41de7cea7
frontkl_64,fact_00300_Coco Chanel,B,A,63ff1a26b3f8
frontkl_64,fact_00302_Enamul Haque (engineer),Tie,B,e4e02ab18b69
frontkl_64,fact_00304_Abdelhamid Shabana,B,B,2bc5a2187881
frontkl_64,fact_00307_Abdullahi Mohammad Ahmad Hassan,Tie,B,77ca48fa56d4
frontkl_64,fact_00309_Diego Godín,B,A,c4eb53abe102
frontkl_64,fact_00312_Adel Emam,Tie,Tie,dff3666d1caa
frontkl_64,fact_00315_Billy Conigliaro,Tie,B,832a8aae71a8
frontkl_64,fact_00316_Arif Mohammad Khan,B,B,bfcff6feaaf2
frontkl_64,fact_00321_Bob Marley,B,Tie,5ea7003feab4
frontkl_64,fact_00328_Dana Ashbrook,A,B,d749c8c0c611
frontkl_64,fact_00332_Cha Eun-woo,B,Tie,f3f38a0711f7
frontkl_64,fact_00333_Abdul Halik Hudu,B,Tie,7e445d6d1d5a
frontkl_64,fact_00335_Carl Braun (obstetrician),B,B,4f679dcc27c0
frontkl_64,fact_00343_Ameyaw Debrah,Tie,B,3026349d57cb
frontkl_64,fact_00344_Cleopatra,B,Tie,74fbc6964968
frontkl_64,fact_00345_Ana Cláudia Bolzan,B,Tie,8315d2056d8c
frontkl_64,fact_00347_Evgeny Shalunov,Tie,Tie,056f0e067806
frontkl_64,fact_00348_Charles Allen (jurist),B,Tie,9e0f387afa63
frontkl_64,fact_00349_Deyverson,Tie,B,965baeb16f16
frontkl_64,fact_00351_Cris Cyborg,B,B,c928edca3fe8
frontkl_64,fact_00354_Bobby Thomson,B,A,59ddf2afb6a3
frontkl_64,fact_00356_Eric Winter,A,A,216a534a8565
frontkl_64,fact_00362_Aert van der Neer,B,Tie,f471c0825874
frontkl_64,fact_00364_Blanca Errázuriz,Tie,Tie,5693505f7946
frontkl_64,fact_00366_Deitrick Haddon,B,B,0da0785ef98c
frontkl_64,fact_00367_Andreas Ivanschitz,B,B,090abe5667c6
frontkl_64,fact_00368_Clancy Brown,B,B,34cd12481b8b
frontkl_64,fact_00371_Carrie Ann Inaba,B,B,415f762aa5fb
frontkl_64,fact_00374_Cicero,B,B,030d3aa5e721
frontkl_64,fact_00376_14th Dalai Lama,B,A,b5126448b639
frontkl_64,fact_00377_Christian Almeida,B,B,da7dcd692538
frontkl_64,fact_00378_Arthur Wakefield,Tie,B,d521e286ddb0
frontkl_64,fact_00384_Andry Rajoelina,Tie,B,576b7e9b8112
frontkl_64,fact_00394_Danny Almonte,Tie,Tie,e8a72cd8c052
frontkl_64,fact_00396_Andy Middleton,B,Tie,7d946b39cad8
frontkl_64,fact_00397_Anderson Silva,Tie,B,38d9d987e927
frontkl_64,fact_00399_Edgar Bennett,Tie,B,691a42b66788
frontkl_64,fact_00401_Balázs Bekő,B,Tie,649f19dbeb32
frontkl_64,fact_00404_Abraham Ancer,B,B,27f6214cbca9
frontkl_64,fact_00418_A. K. Ramanujan,B,Tie,f6a8cfc0efd0
frontkl_64,fact_00420_Carlos Ghosn,B,A,a452e5a899ea
frontkl_64,fact_00421_Anurag Kashyap,Tie,Tie,4af0a1c5000f
frontkl_64,fact_00425_Angela Bairstow,Tie,Tie,c2c8971840bb
frontkl_64,fact_00427_Ernestine Eckstein,B,B,e73e9cc6e954
frontkl_64,fact_00430_Ezekiel Elliott,B,B,ca595126e225
frontkl_64,fact_00433_Aaron Burr,B,Tie,7fa9075fb69e
frontkl_64,fact_00444_Charles B. McVay III,B,Tie,a4187d021521
frontkl_64,fact_00448_Carol Chell,Tie,B,a9e8196badc4
frontkl_64,fact_00449_Alen Omić,B,Tie,7bc2226dae6b
frontkl_64,fact_00452_Alice Torriani,B,Tie,d70ede3b5d19
frontkl_64,fact_00454_Albert Outler,Tie,Tie,3f774b2b193a
frontkl_64,fact_00459_Felician of Foligno,B,Tie,6a1329151a7b
frontkl_64,fact_00460_Annie Landouw,B,B,18a7405eb28f
frontkl_64,fact_00462_Bhāskara I,B,B,3e548c40b960
