arm,prompt_id,first,second,text_sha
sel_n1,neutral_ncs_023,B,B,c852ba8d6812
sel_n1,neutral_ncs_024,B,A,3f3feb4627d4
sel_n1,neutral_ncs_025,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_ncs_026,B,Tie,4b0fd2e586d9
sel_n1,neutral_ncs_027,B,A,b337900a1ec7
sel_n1,neutral_ncs_028,Tie,B,360156e96b45
sel_n1,neutral_ncs_029,B,A,bf7f2c49f879
sel_n1,neutral_ncs_030,B,B,aec97e6b7f42
sel_n1,neutral_ncs_031,B,B,b31d52cc4cd9
sel_n1,neutral_ncs_032,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_ncs_033,B,B,da39a3ee5e6b
sel_n1,neutral_ncs_034,Tie,B,82898cdd9b5e
sel_n1,neutral_ncs_035,B,B,e82127bb1d8b
sel_n1,neutral_ncs_036,Tie,B,68f2368c2a40
sel_n1,neutral_ncs_037,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_ncs_038,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_ncs_039,B,A,174ec3a06ffb
sel_n1,neutral_qa_000,Tie,Tie,754cd31f9d31
sel_n1,neutral_qa_001,B,Tie,4f105a5ec790
sel_n1,neutral_qa_002,B,A,fc601ff5f735
sel_n1,neutral_qa_003,B,A,3aaceb8283e2
sel_n1,neutral_qa_004,B,A,da39a3ee5e6b
sel_n1,neutral_qa_005,Tie,B,7b74812d7c39
sel_n1,neutral_qa_006,B,B,523df1cad494
sel_n1,neutral_qa_007,B,B,8cdf7a8d0054
sel_n1,neutral_qa_008,B,B,da39a3ee5e6b
sel_n1,neutral_qa_009,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_qa_010,B,A,da39a3ee5e6b
sel_n1,neutral_qa_011,A,A,da39a3ee5e6b
sel_n1,neutral_qa_012,Tie,B,56c047ad5f87
sel_n1,neutral_qa_013,B,B,da39a3ee5e6b
sel_n1,neutral_qa_014,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_qa_015,B,B,da39a3ee5e6b
sel_n1,neutral_qa_016,B,B,e07737ec2f7b
sel_n1,neutral_qa_017,B,Tie,89822d12f630
sel_n1,neutral_qa_018,Tie,B,da39a3ee5e6b
sel_n1,neutral_qa_019,B,A,662b800de7b2
sel_n1,neutral_qa_020,B,B,da39a3ee5e6b
sel_n1,neutral_qa_021,B,B,eca9be4c53df
sel_n1,neutral_qa_022,B,Tie,4ea3b365b419
sel_n1,neutral_qa_023,Tie,B,ea9f15e4eb9e
sel_n1,neutral_qa_024,A,A,0dcd9fe5c0c7
sel_n1,neutral_qa_025,B,A,21990f0a8e45
sel_n1,neutral_qa_026,Tie,Tie,f8df2ec4dced
sel_n1,neutral_qa_027,B,Tie,f875407f1e00
sel_n1,neutral_qa_028,A,A,6dab9ee6f189
sel_n1,neutral_qa_029,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_qa_030,B,B,efc2a2a8500f
sel_n1,neutral_qa_031,B,A,da39a3ee5e6b
sel_n1,neutral_qa_032,B,B,e7a28b748637
sel_n1,neutral_qa_033,A,B,da39a3ee5e6b
sel_n1,neutral_qa_034,Tie,B,0c20aa02ac79
sel_n1,neutral_qa_035,B,A,da39a3ee5e6b
sel_n1,neutral_qa_036,B,B,871bc02c14c3
sel_n1,neutral_qa_037,B,Tie,28ecc1adc253
sel_n1,neutral_qa_038,B,B,da39a3ee5e6b
sel_n1,neutral_qa_039,A,A,da39a3ee5e6b
sel_n1,neutral_sum_000,B,A,763ab081e22c
sel_n1,neutral_sum_001,Tie,Tie,8722f0f6d949
sel_n1,neutral_sum_002,Tie,Tie,da39a3ee5e6b
sel_n1,neutral_sum_003,Tie,B,da39a3ee5e6b
sel_n1,neutral_sum_004,B,A,e51e26b5be59
sel_n1,neutral_sum_005,B,Tie,75f04f8f5f08
sel_n1,neutral_sum_006,B,B,bf51cbc0c9df
sel_n1,neutral_sum_007,B,A,1a532cd522b3
sel_n1,neutral_sum_008,B,A,c6befd582b2a
sel_n1,neutral_sum_009,B,B,1975b86e145e
sel_n1,neutral_sum_010,B,Tie,bdd08edf6e07
sel_n1,neutral_sum_011,B,B,b4b698f1ef15
sel_n1,neutral_sum_012,B,B,13ad126856e8
sel_n1,neutral_sum_013,A,B,f97fbf292b06
sel_n1,neutral_sum_014,Tie,B,389e9ae39eaf
sel_n1,neutral_sum_015,B,A,9398b3c92e38
sel_n1,neutral_sum_016,B,B,da39a3ee5e6b
sel_n1,neutral_sum_017,B,B,199d8f4e321b
sel_n1,neutral_sum_018,B,A,da39a3ee5e6b
sel_n1,neutral_sum_019,B,B,c39dcd506e6d
sel_n1,neutral_sum_020,B,B,4e415dac5fff
sel_n1,neutral_sum_021,B,B,66798646c105
sel_n1,neutral_sum_022,B,Tie,4a713c4991ad
sel_n1,neutral_sum_023,B,A,2a342fb096a0
sel_n1,neutral_sum_024,Tie,B,1ed249157b33
sel_n1,neutral_sum_025,B,A,1fd883d19523
sel_n1,neutral_sum_026,Tie,B,3a826eaf0404
sel_n1,neutral_sum_027,Tie,B,863b706440ba
sel_n1,neutral_sum_028,B,A,da39a3ee5e6b
sel_n1,neutral_sum_029,Tie,B,e0efadfb5b84
sel_n1,neutral_sum_030,B,A,f9d365477be4
sel_n1,neutral_sum_031,B,B,3995052c8631
sel_n1,neutral_sum_032,B,Tie,68546f8ad1b0
sel_n1,neutral_sum_033,B,B,da39a3ee5e6b
sel_n1,neutral_sum_034,B,A,1aaeee9d8be6
sel_n1,neutral_sum_035,B,B,ddb8cc91f399
sel_n1,neutral_sum_036,B,B,da39a3ee5e6b
sel_n1,neutral_sum_037,B,B,e34a498410a9
sel_n1,neutral_sum_038,B,B,a16eb8d3704d
sel_n1,neutral_sum_039,B,A,94d277871093
sel_pb,1nzes2,Tie,Tie,dcf6b52e7237
sel_pb,2786lw,Tie,B,81f7d553ca2c
sel_pb,2ov45h,A,B,9084f683a0a1
sel_pb,49u4dh,B,B,09b81a1e9833
sel_pb,4iorz7,B,Tie,ccc9fbcbe207
sel_pb,4xzr87,Tie,B,e5bac1d35232
sel_pb,53rqr9,Tie,B,e074b8cfb2ba
sel_pb,5apkek,Tie,Tie,468ee77c3619
sel_pb,5e6rcz,Tie,Tie,bac5516c006a
sel_pb,5ec7q2,B,B,89f6dc42a3fe
sel_pb,5f5p86,B,B,87e9510e81b3
sel_pb,5fqwjc,B,B,0f20dec48ae0
sel_pb,5g58dz,B,Tie,749f3d74910b
sel_pb,5gq4jc,Tie,Tie,83babca6da8d
sel_pb,5j7ypk,B,A,89099c1f5b76
sel_pb,5je6l4,Tie,Tie,8cac1c113dc8
sel_pb,5nc21f,Tie,Tie,c041009371d0
sel_pb,5nzsq6,Tie,Tie,db3704d62b7f
sel_pb,5ozqb9,Tie,Tie,fa685df37057
sel_pb,5qf97d,B,B,0d562b8d4d52
sel_pb,5qwzjo,B,B,6e2153ccc0dd
sel_pb,5r104c,B,B,686df111f508
sel_pb,5te65i,B,B,0a14f9f4fa2d
sel_pb,5umucz,B,B,32a2da846f9d
sel_pb,5w4x14,B,Tie,ccb55695e8d6
sel_pb,609k0n,Tie,Tie,445f3c058db9
sel_pb,625es0,B,B,09849df9628b
sel_pb,63dn97,B,Tie,1bb719f85d8e
sel_pb,63ku7q,B,Tie,c58d6f9ba722
sel_pb,64c0w6,B,Tie,9e3e1b96e9f6
sel_pb,65458n,B,Tie,e421871e07f6
sel_pb,66uo64,A,B,991c1939281c
sel_pb,68f5c5,Tie,B,8def0e2da046
sel_pb,68ykga,Tie,B,a2d930ee48fe
sel_pb,69dzba,B,Tie,ec3023e582c1
sel_pb,6d1iqq,Tie,B,e13ab63895d9
sel_pb,6eytds,Tie,B,48cd05acbb3e
sel_pb,6gl289,Tie,Tie,a2bac8ca3be1
sel_pb,6hoxmq,B,B,792786c1f399
sel_pb,6imc4i,Tie,Tie,0eb3d61a5ec5
sel_pb,6isay3,Tie,Tie,965b86288937
sel_pb,6ixx9u,Tie,B,0039ab71cc97
sel_pb,6k8gdu,Tie,Tie,9ac227fb6b7a
sel_pb,6l6v6l,B,B,bc49cc62a741
sel_pb,6m7z8a,B,B,08323feddae3
sel_pb,6mztko,Tie,Tie,92156113867c
sel_pb,6o18uh,Tie,Tie,0795b76ed338
sel_pb,6o679d,B,Tie,cbb605c1a6fc
sel_pb,6ohgxv,B,B,826ac489f5c7
sel_pb,6szrbs,B,Tie,4829de07d25e
sel_pb,6tsiyd,B,B,2d36128f6282
sel_pb,6wgtsx,Tie,B,ac0c970a352d
sel_pb,6wxzhc,Tie,Tie,e1e0a88894d1
sel_pb,6xisxt,Tie,B,47c289aff290
sel_pb,6xngfe,Tie,B,9149b2f16756
sel_pb,6xsruw,Tie,B,96e78fcf54ae
sel_pb,71p51h,A,B,8b32752cdd5f
sel_pb,72l2aj,Tie,B,dbe07653e995
sel_pb,74ih3z,B,B,c7c6adbd61a7
sel_pb,765fhd,B,Tie,9b170f0bb4e5
sel_pb,76b9gc,B,B,a0712dbb4892
sel_pb,77dd17,Tie,B,73bb06d93c75
sel_pb,796161,Tie,B,4b430e2ca670
sel_pb,7adktz,Tie,Tie,2a2df8ea18a6
sel_pb,7bowjq,Tie,B,4c6e0867f7df
sel_pb,7d0x9k,B,B,54aca10c51d5
sel_pb,7dcwik,B,Tie,1f36d95d304e
sel_pb,7e3im5,B,Tie,6589f36bcb97
sel_pb,7en7vl,Tie,Tie,178460ea6f78
sel_pb,7ezd5t,Tie,A,98695bd57863
sel_pb,7gjj2w,B,B,2fd64efc6851
sel_pb,7h9f8e,B,Tie,ba4337505143
sel_pb,7iltd1,Tie,B,f1188590389b
sel_pb,7iubwq,B,Tie,da757eb5159a
sel_pb,7jfvx7,Tie,B,dd01bbb9fe42
sel_pb,7jqj29,Tie,Tie,59d2cb3e238f
sel_pb,7l7e1m,Tie,B,640ddf4b9329
sel_pb,7ld0jk,Tie,B,3c55ea2caeed
sel_pb,7lzk5g,Tie,B,bba3b5c6c071
sel_pb,7q0acw,A,B,a3b49a91ce6d
sel_pb,7rb6uj,Tie,Tie,c080c7faa8ac
sel_pb,7rie85,B,Tie,503bf98acb17
sel_pb,7rpy8m,Tie,B,738284ef6e02
sel_pb,7svmp5,Tie,B,5a5177dd97d0
sel_pb,7tge90,B,Tie,c9c0596ec68c
sel_pb,7u04a5,B,A,02c8166cff61
sel_pb,7uezw8,Tie,B,bff9aa8febd4
sel_pb,7v8ind,Tie,Tie,5b65a0e21951
sel_pb,80sf6g,Tie,Tie,bea2e26f1496
sel_pb,83mehz,Tie,Tie,e48ca8c89384
sel_pb,849wc3,Tie,B,3efdd6e38261
sel_pb,87ak6w,Tie,B,fb24526a787a
sel_pb,87tx3g,B,Tie,d6ffcc8f6611
sel_pb,8a18sf,Tie,Tie,9db68b4bbb03
sel_pb,8aec6t,B,Tie,491a475ecbbd
sel_pb,8fk0hr,Tie,B,d08ba37de383
sel_pb,8gfhh9,Tie,B,a6755b535012
sel_pb,8gs4wp,Tie,Tie,fd75a9f5bdeb
sel_pb,8k4am7,Tie,B,2a0444c19aef
sel_pb,8myeno,B,B,7c46823ff2f7
sel_pb,8o89ko,Tie,Tie,11d5ead0468b
sel_pb,8p3ora,B,Tie,312ec42b5613
sel_pb,8pr271,Tie,Tie,1579cb90fed2
sel_pb,8tmkfc,Tie,B,f10e1e5cd51f
sel_pb,8vr4k2,B,Tie,3a06af76afca
sel_pb,8vyqdq,Tie,Tie,0e06525b3f7f
sel_pb,8x0xa7,Tie,Tie,79a8ec747c1f
sel_pb,8x86s0,B,Tie,ad053baed7d4
sel_pb,8y8wrr,B,B,a3fd0ec17c2d
sel_pb,8z1sq1,B,B,513ecc7eedf0
sel_pb,9470fc,Tie,Tie,72ba57ce7217
sel_pb,96myl6,B,Tie,f3a35e4fdcbe
sel_pb,96xnw9,Tie,Tie,2a9cf463c177
sel_pb,99kk88,B,B,cd1b5b22ad7a
sel_pb,9edjv0,Tie,Tie,d193bc50ae50
sel_pb,9f7www,A,Tie,57f5ed8ace72
sel_pb,9g2cbq,Tie,B,8ed85a3711fc
sel_pb,9ki47u,Tie,B,33b76eb2f84d
sel_pb,9l0dam,B,A,fda1fc1b8273
sel_pb,9neuk8,B,Tie,6a1c16d4b217
sel_pb,9qn4tw,B,B,8834d2db339e
sel_pb,a318ye,Tie,Tie,a15a6be76e9b
sel_pb,a3pdwk,Tie,Tie,e470cbdbbee4
sel_pb,acjzv0,Tie,B,53e257065088
sel_pb,afc9c4,B,B,306e4ad333ab
sel_pb,aowr4t,Tie,Tie,a5ee611ce453
sel_pb,ar7nm2,B,B,d4e3f51c40a3
sel_pb,auig0m,Tie,Tie,dfbbf9397d6c
sel_pb,b4yx63,B,Tie,2d7ca725a4c1
sel_pb,b87jl7,Tie,B,c26920fd477b
sel_pb,b9uzz1,B,B,b27729414a9e
sel_pb,bhyplf,B,B,bb22bc52d6ef
sel_pb,bk7lic,B,B,f1e066f8ebe1
sel_pb,ciifmd,Tie,Tie,af94e82ce3a0
sel_pb,ck6twx,Tie,Tie,30c3647bff47
sel_pb,cpxk2b,A,B,247fecb09204
sel_pb,dqn4sj,B,Tie,00f8d158f072
sel_pb,eu7ub2,B,B,343c2c569a66
sel_pb,fact_00003_Fernando da Costa Novaes,A,B,730690955b4d
sel_pb,fact_00006_David Galloway (writer),B,A,6f25f078a91f
sel_pb,fact_00007_Cheyenne Brando,B,Tie,f44a877cbdd9
sel_pb,fact_00012_Braulio Lara,B,B,5e020558ae55
sel_pb,fact_00015_Amr Shabana,B,B,02db3a1fab5d
sel_pb,fact_00017_Abdulqawi Yusuf,B,Tie,cd68c3bb3703
sel_pb,fact_00025_Carlos P. Romulo,Tie,B,d5ad044cbec7
sel_pb,fact_00027_Arthur Ewert,Tie,Tie,768e9795ec03
sel_pb,fact_00032_Flavio Méndez Santiago,B,B,0bb5f198e0fa
sel_pb,fact_00039_Chris Duffield,Tie,Tie,782d6715d872
sel_pb,fact_00040_Daniil Medvedev,B,A,04b72bec205e
sel_pb,fact_00043_Alexander Vovin,B,B,13c3c9dae798
sel_pb,fact_00044_Cobhams Asuquo,B,Tie,551e04a9e821
sel_pb,fact_00045_David Bogue,B,A,3ec210274a45
sel_pb,fact_00048_Don Beard,B,Tie,7a8734c01c08
sel_pb,fact_00053_Andriy Yarmolenko,B,A,e55176c9ca2c
sel_pb,fact_00058_Danny Faure,B,Tie,f94b6a2b98c5
sel_pb,fact_00063_Ayman al-Zawahiri,Tie,B,d75900cf5733
sel_pb,fact_00064_Diego Suarez (garden designer),B,B,8648d8fc8f4f
sel_pb,fact_00066_Daniel Alexander Cameron,Tie,Tie,39c5828dafe8
sel_pb,fact_00075_Antonio Leviste,B,B,2831478e16e2
sel_pb,fact_00078_Chi Pu,B,Tie,ea541fbbed36
sel_pb,"fact_00080_Felipe (footballer, born 1977)",B,Tie,73a85785d407
sel_pb,fact_00084_Alfred Hitchcock,B,A,f60c9d499a80
sel_pb,fact_00085_Dascha Polanco,B,B,69c857dfa23b
sel_pb,fact_00086_Amelia Earhart,B,B,92bf4b11c6a2
sel_pb,fact_00087_Chris John (boxer),A,B,99c1524b5ee8
sel_pb,fact_00088_Blair Tugman,Tie,B,167278388d77
sel_pb,fact_00093_David Oyite-Ojok,B,B,227daa713bc7
sel_pb,fact_00097_Chris Cuomo,B,A,87505b676fda
sel_pb,fact_00098_Adnan Sami,B,Tie,9cfae93a0f00
sel_pb,fact_00108_Bhuma Nagi Reddy,Tie,Tie,d408a8873a5a
sel_pb,fact_00109_Charmion King,B,B,328e9221cee1
sel_pb,fact_00110_Andreea Marin,Tie,B,090d514bc168
sel_pb,fact_00114_Ahn Jae-hyun,A,B,0d9f1e657533
sel_pb,fact_00116_Bobo Baldé,Tie,B,b168ca876138
sel_pb,fact_00118_Chacho Gaytán,B,Tie,3eaa8c9f4ab2
sel_pb,fact_00119_Bastian Schweinsteiger,B,B,e8f02bf71dc2
sel_pb,fact_00120_Erich Hartmann,B,A,febd42b69606
sel_pb,fact_00127_Ezechiel N'Douassel,B,Tie,e36919713714
sel_pb,fact_00131_Aditya Kalyanpur,B,Tie,56d0831a37c3
sel_pb,fact_00132_Dennis Andersson,B,A,71b8f4558c5b
sel_pb,fact_00133_Daniel Bedingfield,Tie,Tie,a6aec17337c0
sel_pb,fact_00134_Celâl Bayar,B,Tie,55e518dfb6fe
sel_pb,fact_00138_Diana Ivanova,B,B,cad2b7f1fcca
sel_pb,fact_00140_André Le Nôtre,B,B,99d3dbbf8f4e
sel_pb,fact_00142_Cierre Wood,B,B,a747a2af59be
sel_pb,fact_00145_Carmelo Anthony,B,A,2cfa877426a1
sel_pb,fact_00146_Asafa Powell,Tie,B,7dd0db460427
sel_pb,fact_00152_Felix Newman,B,Tie,1b00703c1320
sel_pb,fact_00154_Earl Garrison,Tie,A,a2e61cd86fcb
sel_pb,fact_00162_Aleksandar Kolarov,B,B,69ce4c1085d2
sel_pb,fact_00163_Alexandre Hohagen,Tie,B,3599d8894266
sel_pb,fact_00166_Emcee N.I.C.E.,Tie,B,4db5e774f706
sel_pb,fact_00181_Chris Woakes,B,A,cef835dd8779
sel_pb,fact_00182_Diosdado Cabello,Tie,Tie,33db0c369f35
sel_pb,fact_00184_Dana Awartani,Tie,B,d359dba500eb
sel_pb,fact_00185_Brianna Keilar,B,B,5e0a01365c8b
sel_pb,fact_00188_Cédric Bakambu,B,A,09ee19fe25c8
sel_pb,fact_00193_Bobby Fischer,A,B,77ee0c16bdbe
sel_pb,fact_00198_Benjamin Lawrence Reid,B,B,48e42660baff
sel_pb,fact_00199_Djimon Hounsou,B,B,daafb96bbf14
sel_pb,fact_00202_Ahsee Tuala,B,B,7e3ec93feff0
sel_pb,fact_00204_Don DeLillo,B,B,1922327e5535
sel_pb,fact_00207_Elizabeth Inglis,A,B,6fedb5c54449
sel_pb,fact_00208_Fifi Cooper,Tie,Tie,e308dc0233be
sel_pb,fact_00223_Ahmed Mumin Warfa,A,B,cbef738e8041
sel_pb,fact_00226_Dewi Sartika,B,Tie,89486b3f5cf1
sel_pb,fact_00227_Alf Garland,Tie,Tie,fb65ddbdcd19
sel_pb,fact_00230_Abdul Ilah Khatib,B,B,ac9d2f27e451
sel_pb,fact_00239_Bif Naked,Tie,Tie,f7d73240b019
sel_pb,fact_00245_Dominique Blake,Tie,B,fdada2a07f1a
sel_pb,fact_00247_Diafra Sakho,B,B,45bc7b07fa18
sel_pb,fact_00249_Fahadh Faasil,B,B,ab039b52deb1
sel_pb,fact_00250_Dr. Dre,B,B,9e4d8b84fe0d
sel_pb,fact_00255_Caitlin Lowe,B,Tie,c95b678a1118
sel_pb,fact_00257_Camille Paulus,B,B,0fa44d684ef9
sel_pb,fact_00258_Charley Boorman,B,Tie,727fe0df51d9
sel_pb,fact_00260_Douglas Wood (engineer),B,B,f6789f887cba
sel_pb,fact_00263_Billy Snedden,B,Tie,3e57b8efc1c8
sel_pb,fact_00264_Esteban Espíndola,A,B,27a9895d1444
sel_pb,fact_00270_Daniel Ek,B,B,b66e6c5ec5f5
sel_pb,fact_00275_Belisarius,Tie,Tie,04ceef35a58a
sel_pb,fact_00276_Carol Dweck,B,B,d1749711ad0a
sel_pb,fact_00286_Amr Diab,B,A,900159d200ff
sel_pb,fact_00296_Akbar Hossain,B,B,b9ada1893542
sel_pb,fact_00300_Coco Chanel,B,Tie,d3316d027b86
sel_pb,fact_00302_Enamul Haque (engineer),Tie,B,2712aa9a9c30
sel_pb,fact_00304_Abdelhamid Shabana,B,Tie,ae8c82568809
sel_pb,fact_00307_Abdullahi Mohammad Ahmad Hassan,Tie,Tie,2d595b28319f
sel_pb,fact_00309_Diego Godín,B,Tie,dd49c6ada008
sel_pb,fact_00312_Adel Emam,B,Tie,90546e320adf
sel_pb,fact_00315_Billy Conigliaro,B,Tie,228ba4141a7b
sel_pb,fact_00316_Arif Mohammad Khan,B,Tie,b42285ed50e8
sel_pb,fact_00321_Bob Marley,B,Tie,84c8d2ac2a4d
sel_pb,fact_00328_Dana Ashbrook,B,B,b9f369def4c9
sel_pb,fact_00332_Cha Eun-woo,Tie,B,7854d3d1068a
sel_pb,fact_00333_Abdul Halik Hudu,Tie,B,658501ebc307
sel_pb,fact_00335_Carl Braun (obstetrician),B,Tie,044cdd174e7a
sel_pb,fact_00343_Ameyaw Debrah,B,Tie,33fd1baab641
sel_pb,fact_00344_Cleopatra,B,B,5081ec0739c7
sel_pb,fact_00345_Ana Cláudia Bolzan,B,B,f196625bb80d
sel_pb,fact_00347_Evgeny Shalunov,Tie,B,d0c7b4a9db20
sel_pb,fact_00348_Charles Allen (jurist),B,B,5c3e1d7f6185
sel_pb,fact_00349_Deyverson,A,Tie,6febec2e2091
sel_pb,fact_00351_Cris Cyborg,B,A,6592093174e4
sel_pb,fact_00354_Bobby Thomson,B,Tie,c13c21be5b1f
sel_pb,fact_00356_Eric Winter,A,B,f9b17365c82c
sel_pb,fact_00362_Aert van der Neer,B,Tie,0e2da2e395ba
sel_pb,fact_00364_Blanca Errázuriz,B,Tie,06f97c83e55e
sel_pb,fact_00366_Deitrick Haddon,B,B,c66fd694c00e
sel_pb,fact_00367_Andreas Ivanschitz,Tie,B,443ebc98191d
sel_pb,fact_00368_Clancy Brown,B,B,0bbc4611e272
sel_pb,fact_00371_Carrie Ann Inaba,B,B,db2b0ed731d2
sel_pb,fact_00374_Cicero,B,B,25a1b3d551d8
sel_pb,fact_00376_14th Dalai Lama,B,A,b7f2816d4954
sel_pb,fact_00377_Christian Almeida,B,B,41d7e0de36c5
sel_pb,fact_00378_Arthur Wakefield,B,Tie,181ff382ed2f
sel_pb,fact_00384_Andry Rajoelina,B,Tie,99d7bbf93bb5
sel_pb,fact_00394_Danny Almonte,B,B,a04feeb7f386
sel_pb,fact_00396_Andy Middleton,B,B,3ee57be50c8a
sel_pb,fact_00397_Anderson Silva,B,B,6ee002c51c28
sel_pb,fact_00399_Edgar Bennett,B,Tie,a3271dcda6a9
sel_pb,fact_00401_Balázs Bekő,Tie,Tie,dbe7c73aa29c
sel_pb,fact_00404_Abraham Ancer,B,Tie,c20bffbed2fa
sel_pb,fact_00418_A. K. Ramanujan,B,B,0b91283c81c6
sel_pb,fact_00420_Carlos Ghosn,B,A,cebd20cc1934
sel_pb,fact_00421_Anurag Kashyap,B,B,be622e877d0e
sel_pb,fact_00425_Angela Bairstow,Tie,B,fc4b86ec9ff3
sel_pb,fact_00427_Ernestine Eckstein,A,B,1477d3a053ab
sel_pb,fact_00430_Ezekiel Elliott,A,Tie,f09c1602ea9e
sel_pb,fact_00433_Aaron Burr,B,Tie,f4a6c80f2567
sel_pb,fact_00444_Charles B. McVay III,B,A,e04da589486c
sel_pb,fact_00448_Carol Chell,Tie,B,faf44ae5937c
sel_pb,fact_00449_Alen Omić,Tie,Tie,7cbec2410776
sel_pb,fact_00452_Alice Torriani,Tie,B,8567ccda5433
sel_pb,fact_00454_Albert Outler,A,B,b5c41bd5cf43
sel_pb,fact_00459_Felician of Foligno,B,A,415e544cf9e2
sel_pb,fact_00460_Annie Landouw,B,Tie,f5c0e3bded04
sel_pb,fact_00462_Bhāskara I,B,Tie,ff88706477dd
sel_pb,fact_00464_Damon Herriman,B,Tie,788f408e839a
sel_pb,fact_00466_Feroze Gandhi,B,Tie,b8ab1cd02844
sel_pb,fact_00471_D. B. Nihalsinghe,B,B,c85f44f744e1
sel_pb,fact_00478_F. Gwynplaine MacIntyre,B,Tie,6ab5719c4468
sel_pb,fact_00486_Fidel Castro,B,Tie,2a24d6ed6c10
sel_pb,fact_00489_Bir Hambir,Tie,Tie,6e4a0f72e0eb
sel_pb,fact_00491_Avraham Eilam-Amzallag,B,B,06f5f51dd98e
sel_pb,fact_00492_Date Narikuni,Tie,Tie,fc3980724033
sel_pb,fact_00495_Ariel Behar,B,Tie,4d7bf75b19cf
sel_pb,fact_00498_DeAnna Bennett,Tie,B,6a16771a2ee3
sel_pb,g4fs4z,Tie,B,bf34544352c9
sel_pb,gyp3c3,A,B,3d5f42a9b57a
sel_pb,hmsv36,Tie,B,44829b08f5d7
sel_pb,hrkod1,B,B,0a7281f685c3
sel_pb,irdp6g,Tie,B,72c794b15e5a
sel_pb,iuj8br,B,Tie,ea714f73acc0
sel_pb,jizn99,B,Tie,9304129ea1aa
sel_pb,jjrido,Tie,B,437cdcc45490
sel_pb,llrdyo,Tie,Tie,e90bacab320e
sel_pb,lvcurd,Tie,B,42ba904d479a
sel_pb,m70bt5,Tie,B,56d57daf1639
sel_pb,mjrz7h,Tie,B,0fdb8d4ca3a5
sel_pb,neutral_bio_000,A,B,26169037aa22
sel_pb,neutral_bio_001,B,B,22062ea55174
sel_pb,neutral_bio_002,A,B,8cd462fc1e43
sel_pb,neutral_bio_003,Tie,B,0fd28716aec1
sel_pb,neutral_bio_004,Tie,B,1982508505e9
sel_pb,neutral_bio_005,Tie,B,aa0db8686914
sel_pb,neutral_bio_006,B,B,6fac1629b9d3
sel_pb,neutral_bio_007,Tie,B,8f5c9bea4536
sel_pb,neutral_bio_008,B,B,515e67492323
sel_pb,neutral_bio_009,B,B,e1a39c1e09b4
sel_pb,neutral_bio_010,B,B,70f45095336d
sel_pb,neutral_bio_011,B,B,88b7dd2c5a74
sel_pb,neutral_bio_012,A,B,704f4b7629f5
sel_pb,neutral_bio_013,B,B,899b6e41ab66
sel_pb,neutral_bio_014,B,B,7fc38ab837d6
sel_pb,neutral_bio_015,B,A,12c73f82480f
sel_pb,neutral_bio_016,B,Tie,c21eaa053484
sel_pb,neutral_bio_017,B,B,43b8f495c160
sel_pb,neutral_bio_018,A,B,bf32efc0ec4d
sel_pb,neutral_bio_019,A,B,f2ba0bea6f47
sel_pb,neutral_bio_020,B,Tie,22716d0e8964
sel_pb,neutral_bio_021,Tie,B,d4e8b6ccff83
sel_pb,neutral_bio_022,B,B,3c69906bb019
sel_pb,neutral_bio_023,A,B,682c5ba32316
sel_pb,neutral_bio_024,A,B,dcbf0c687cc1
sel_pb,neutral_bio_025,A,B,cc93a86e86bb
sel_pb,neutral_bio_026,B,Tie,81ec7d2286cc
sel_pb,neutral_bio_027,B,B,16a405e2a6f7
sel_pb,neutral_bio_028,A,B,b1cf5f969c26
sel_pb,neutral_bio_029,B,B,ddd084e499e1
sel_pb,neutral_bio_030,B,Tie,bc011d531322
sel_pb,neutral_bio_031,B,Tie,2512ef98880f
sel_pb,neutral_bio_032,Tie,B,13004a3f02e0
sel_pb,neutral_bio_033,B,A,cfc76e53bb41
sel_pb,neutral_bio_034,Tie,A,0f77c380a9d0
sel_pb,neutral_bio_035,B,Tie,5a25d0068476
sel_pb,neutral_bio_036,B,A,590ff913ea9b
sel_pb,neutral_bio_037,Tie,B,5115422ec10b
sel_pb,neutral_bio_038,Tie,B,5e273a9d5aac
sel_pb,neutral_bio_039,A,B,e990842f1c41
sel_pb,neutral_nar_000,Tie,B,aeca863580ac
sel_pb,neutral_nar_001,B,B,47dc3b85dbc5
sel_pb,neutral_nar_002,Tie,Tie,05bc8dae48aa
sel_pb,neutral_nar_003,Tie,Tie,ba9027208d35
sel_pb,neutral_nar_004,B,A,416aa0ad7baf
sel_pb,neutral_nar_005,B,B,f5f85ee48a70
sel_pb,neutral_nar_006,B,B,d0964ccc85e0
sel_pb,neutral_nar_007,Tie,Tie,6c87871f15a8
sel_pb,neutral_nar_008,B,B,7a7c6668c72a
sel_pb,neutral_nar_009,B,Tie,cd74e57ba514
sel_pb,neutral_nar_010,Tie,Tie,6fa0a3ebd145
sel_pb,neutral_nar_011,B,Tie,00303ea7c918
sel_pb,neutral_nar_012,B,Tie,51e7b4cbd069
sel_pb,neutral_nar_013,Tie,Tie,3933fd020fea
