judge,prompt_id,u_n1,u_n2,u_n4,u_n8,u_n16,u_n32,u_n64
Phi-3.5-mini-instruct,alpaca_0545,0.5,0.5,0.5,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0546,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0547,1.0,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0548,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0549,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0550,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0551,0.5,0.5,0.0,0.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0552,0.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0553,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0554,1.0,1.0,1.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0555,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0557,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0558,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0559,1.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0560,0.0,0.0,0.0,0.0,1.0,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0562,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0563,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0564,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0565,0.5,0.0,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0566,0.5,0.5,0.5,0.5,0.5,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0567,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0568,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0569,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0570,1.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0571,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0572,1.0,0.0,0.0,0.0,0.0,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0574,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0575,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0576,0.0,0.5,0.0,0.5,0.5,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0577,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0579,0.5,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0580,0.5,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0581,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0582,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0583,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0584,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0585,0.0,0.0,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0586,0.5,0.5,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0587,0.0,0.0,0.5,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0588,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0589,1.0,1.0,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0590,1.0,1.0,1.0,1.0,1.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0591,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0592,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0594,0.5,0.5,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0595,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0596,0.0,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0597,0.5,0.5,0.5,0.5,1.0,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0598,0.0,0.0,0.5,0.5,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0599,0.5,0.5,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0600,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0601,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0602,0.0,0.0,0.0,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0604,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0606,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0607,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0608,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0609,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0610,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0611,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0612,0.0,0.5,0.5,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0614,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0615,1.0,0.5,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0616,0.0,0.0,0.0,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0617,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0618,1.0,0.5,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0619,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0620,0.5,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0621,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0622,0.0,1.0,0.0,0.5,1.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0623,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0624,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0625,0.5,0.5,0.5,0.5,0.5,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0626,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0627,1.0,1.0,1.0,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0628,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0630,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0631,0.0,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0632,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0633,0.5,0.5,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0634,0.5,0.5,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0635,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0636,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0637,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0638,0.5,0.5,0.0,1.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,alpaca_0639,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0640,0.0,0.0,0.5,0.5,0.5,1.0,0.0
Phi-3.5-mini-instruct,alpaca_0641,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0642,0.0,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0643,0.5,0.5,0.5,0.5,0.5,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0644,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0645,0.5,0.0,0.0,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0646,0.0,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0647,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0648,0.5,1.0,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0649,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0650,0.0,1.0,1.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,alpaca_0651,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0653,0.5,0.5,0.5,0.5,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0654,0.5,0.0,0.5,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0655,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0656,0.5,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0658,0.0,0.5,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0659,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0660,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0661,0.0,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0662,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0663,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0664,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0665,0.0,0.5,0.5,0.5,0.0,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0666,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0668,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0669,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0670,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0671,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0672,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0673,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0674,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0675,0.5,0.5,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0676,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0677,0.0,1.0,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,alpaca_0678,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0679,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0680,0.0,0.0,0.5,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0682,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0683,0.5,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0684,1.0,1.0,1.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0685,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,alpaca_0686,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0687,0.0,0.0,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0688,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0689,0.0,0.0,0.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0690,1.0,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0691,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0692,0.0,0.0,0.0,0.0,0.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0693,0.5,0.5,0.5,0.5,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0694,0.5,0.5,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0696,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0697,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0698,0.5,0.5,0.5,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0699,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0700,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0701,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0703,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Phi-3.5-mini-instruct,alpaca_0704,0.0,0.0,0.5,0.5,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0705,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0706,0.5,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0708,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,alpaca_0709,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0710,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0711,1.0,1.0,1.0,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0712,0.0,0.0,0.0,0.0,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0714,1.0,0.5,0.5,1.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0715,0.0,0.5,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0716,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0717,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0719,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0720,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0722,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0724,0.5,0.5,0.5,0.5,0.5,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0726,1.0,1.0,1.0,0.5,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0728,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0729,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0730,1.0,0.5,0.5,0.5,0.5,1.0,0.0
Phi-3.5-mini-instruct,alpaca_0731,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0732,0.0,1.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0733,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0734,0.0,0.0,0.0,0.0,0.5,0.5,1.0
Phi-3.5-mini-instruct,alpaca_0735,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0736,1.0,0.0,0.0,0.0,0.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0737,1.0,1.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0738,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0739,0.0,0.0,0.5,0.5,0.0,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0740,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0741,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0742,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0743,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,alpaca_0744,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0747,0.5,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0748,0.5,0.5,0.5,0.5,0.5,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0750,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0751,0.5,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0752,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0753,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0754,0.5,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0755,0.5,0.5,1.0,1.0,1.0,1.0,0.0
Phi-3.5-mini-instruct,alpaca_0756,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0757,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0758,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0759,0.5,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0760,0.5,0.5,1.0,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0761,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0763,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0764,0.0,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0765,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0766,0.0,0.0,0.0,0.0,1.0,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0767,0.5,0.0,0.0,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0768,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0769,1.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0770,0.0,0.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0771,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0772,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0773,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0774,0.5,0.0,0.0,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0776,0.5,0.0,0.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0777,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0778,0.5,0.5,0.5,0.0,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0779,0.0,0.0,0.5,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0780,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0784,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0786,0.5,0.0,0.0,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0787,0.5,0.5,0.5,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0788,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0789,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0790,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0791,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Phi-3.5-mini-instruct,alpaca_0793,0.0,0.5,0.0,0.0,0.0,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0794,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0796,0.0,1.0,0.5,0.5,0.5,0.5,0.5
Phi-3.5-mini-instruct,alpaca_0797,1.0,1.0,0.0,0.0,0.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0798,0.0,0.5,0.5,0.5,1.0,1.0,1.0
Phi-3.5-mini-instruct,alpaca_0799,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0800,0.0,1.0,0.5,1.0,1.0,1.0,0.5
Phi-3.5-mini-instruct,alpaca_0801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0802,0.5,0.5,0.0,0.0,0.0,0.0,0.0
Phi-3.5-mini-instruct,alpaca_0803,0.5,0.5,0.0,0.5,0.5,0.5,0.0
Phi-3.5-mini-instruct,alpaca_0804,0.0,0.0,0.0,0.5,0.5,1.0,1.0
